╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~дыдщ,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFеле┴▒┌╕Ї121~150╕╣,64.0,░╙,,,1050718,дgжa3л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одgе[▒j┐j│y,,192.0,4,2,3,ж│,╡L,11500000,59896,,0.0,0,,RPROMLPLQHLFFAT37CA
л╠кF╔],дgжa,╖s┬kи╙мq631~660жa╕╣,67.38,,д@пы╣A╖~░╧,╣Aкке╬жa,1050808,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,200000,2968,,0.0,0,,RPPNMLLMQHLFFAT76CA
л╠кF╔],дgжa,╖s┬kи╙мq661~690жa╕╣,505.96,,д@пы╣A╖~░╧,╣Aкке╬жa,1050808,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1600000,3162,,0.0,0,,RPQNMLLMQHLFFAT86CA
к°кv╢m,дgжa,┐│╡╪мq301~330жa╕╣,5176.58,,д@пы╣A╖~░╧,╣Aкке╬жa,1050810,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,17000000,3284,,0.0,0,,RPWNMLKMQHLFFAT37CA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFелжи│г╡є25л╤1~30╕╣,73.19,жэ,,,1050808,дgжa3л╪кл1иожь0,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1040507,193.24,5,2,4,ж│,╡L,8500000,43987,,0.0,0,,RPPNMLRJRHLFFAT17CA
к°кv╢m,дgжa,╡fдl╝dмq1081~1110жa╕╣,3255.0,,д@пы╣A╖~░╧,╣Aкке╬жa,1050812,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2200000,676,,0.0,0,,RPTNMLRJRHLFFAT57CA
дEжp╢m,й╨жa(дgжa+л╪кл),л╠кF┐ддEжp╢m╢└кў╕Ї1л╤1~30╕╣,100.7,,╢mз°░╧,дA║╪л╪┐vе╬жa,1050810,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050307,189.33,3,2,3,ж│,╡L,6800000,35916,,0.0,0,,RPQNMLMJRHLFFAT76CA
fa72оH╢m,дgжa,░ко╘мq241~270жa╕╣,6453.34,,д@пы╣A╖~░╧,╣Aкке╬жa,1050811,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,9300000,1441,,0.0,0,,RPSNMLMLQHLFFBT17CA
╝щж{┬э,й╨жa(дgжa+л╪кл),л╠кF┐д╝щж{┬эж▒ж┐╡є61~90╕╣,81.4,жэ,,,1050808,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,1040202,181.45,5,2,4,ж│,╡L,11000000,60623,,0.0,0,,RPOOMLMKRHLFFCT96CA
д║оH╢m,дgжa,й╛д▀▒[мq91~120жa╕╣,1290.0,,кeдt░╧,╣Aкке╬жa,1050804,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,735000,570,,0.0,0,,RPWNMLSJRHLFFCT18CA
╝щж{┬э,й╨жa(дgжa+л╪кл),л╠кF┐д╝щж{┬экF┐│╡є1~30╕╣,85.73,жэ,,,1050731,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэ░╙е╬,е[▒j┐j│y,0690625,113.16,3,1,2,ж│,╡L,3800000,33581,,0.0,0,,RPTNMLKMQHLFFCT27CA
╝щж{┬э,й╨жa(дgжa+л╪кл),л╠кF┐д╝щж{┬э▒[кF╕Ї241~270╕╣,106.46,,╢mз°░╧,дA║╪л╪┐vе╬жa,1050729,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0791203,145.26,3,1,3,ж│,╡L,1900000,13080,,0.0,0,,RPSNMLTLQHLFFCT97CA
╝щж{┬э,й╨жa(дgжa+л╪кл),л╠кF┐д╝щж{┬эдTмP╕Ї1~30╕╣,14.97,жэ,,,1050802,дgжa1л╪кл1иожь0,е|╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0831108,78.42,2,1,1,ж│,╡L,1400000,17853,,0.0,0,,RPSOMLOLQHLFFCT57CA
╕U┼r╢m,дgжa,йxн▄мq61~90жa╕╣,1421.4,╣A,,,1050729,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3880000,2730,,0.0,0,,RPPNMLPLQHLFFCT27CA
░к╛Ё╢m,й╨жa(дgжa+л╪кл),л╠кF┐д░к╛Ё╢m░к╡╪░╙│ї31~60╕╣,69.0,жэ,,,1050725,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0681214,98.5,3,1,2,ж│,╡L,2300000,23350,,0.0,0,,RPPNMLKMQHLFFBT86DA
░к╛Ё╢m,дgжa,кFо╢╖sмq181~210жa╕╣,2948.0,,д@пы╣A╖~░╧,╣Aкке╬жa,1050807,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3480000,1180,,0.0,0,,RPPNMLTKQHLFFBT57DA
дTжaк∙╢m,дgжa,к№пQмq871~900жa╕╣,130.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,1050726,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,300000,2308,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPRNMLLMQHLFFBT17DA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFел└┘лn╡є1~30╕╣,27.56,жэ,,,1050722,дgжa3л╪кл1иожь0,е|╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0700420,209.45999999999998,2,1,1,ж│,╡L,1100000,5252,,0.0,0,,RPPNMLQLQHLFFAT27DA
лэмK┬э,дgжa,лэжшмq661~690жa╕╣,51.42,жэ,,,1050725,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,900000,17503,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC(е]зt)д╜ж@│]мIлOпdжaдзецйЎбCи№╢┼┼v╢┼░╚╝v┼Tй╬╢┼░╚йш└vдзецйЎбC,RPPNMLSJRHLFFET67CA
лэмK┬э,дgжa,дЇмuмq151~180жa╕╣,273.68,,░ъоaд╜╢щ░╧,,1050808,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,827880,3025,,0.0,0,,RPXNMLKLQHLFFET77CA
иdдж╢m,дgжa,дK║╜мq31~60жa╕╣,10030.0,,дsйYжaлOи|░╧,кL╖~е╬жa,1050808,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,600000,60,,0.0,0,,RPRNMLKLQHLFFET17CA
кF┤ф┬э,дgжa,╖s╖Rмq151~180жa╕╣,522.01,ифеL,,,1050803,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,631000,1209,,0.0,0,(е]зt)д╜ж@│]мIлOпdжaдзецйЎбC,RPRNMLNLQHLFFDT37CA
╖s╢щ╢m,дgжa,╞Q└sмq181~210жa╕╣,420.24,╣A,,,1050809,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5974762,14217,,0.0,0,,RPTNMLTKQHLFFDT08CA
кF┤ф┬э,й╨жa(дgжa+л╪кл),л╠кF┐дкF┤ф┬э┐│йM╕Ї151~180╕╣,45.38,,╢mз°░╧,дA║╪л╪┐vе╬жa,1050526,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,й▒чEбBжэжv,┐√╡м▓V╛одg│y,0690927,88.2,4,2,2,ж│,╡L,1900000,21542,,0.0,0,,RPVNMLNLQHLFFDT77CA
кL├ф╢m,дgжa,ж╦кLмq781~810жa╕╣,2515.98,,д@пы╣A╖~░╧,╣Aкке╬жa,1050810,дgжa6л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3870000,1538,,0.0,0,,RPPNMLOLQHLFFDT27CA
кF┤ф┬э,й╨жa(дgжa+л╪кл),л╠кF┐дкF┤ф┬э▓ю└Y╕Ї1~30╕╣,87.55,жэ,,,1050718,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,й▒чEбBжэжv,┐√╡м▓V╛одg│y,0730707,168.15,4,2,3,ж│,╡L,4450000,26464,,0.0,0,,RPRNMLOLQHLFFDT47CA
кF┤ф┬э,дgжa,кF╖sмq721~750жa╕╣,20.62,дu,,,1050804,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,311800,15121,,0.0,0,,RPPNMLPLQHLFFDT37CA
кL├ф╢m,дgжa,е├╝╓мq1321~1350жa╕╣,302.22,жэ,,,1050804,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3839600,12705,,0.0,0,,RPQOMLPLQHLFFDT57CA
кL├ф╢m,дgжa,е├╝╓мq1321~1350жa╕╣,276.51,жэ,,,1050804,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3512800,12704,,0.0,0,,RPROMLPLQHLFFDT67CA
кF┤ф┬э,й╨жa(дgжa+л╪кл),л╠кF┐дкF┤ф┬э┐│ддкFдT╡є31~60╕╣,166.22,жэ,,,1050803,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэжv,┐√╡м▓V╛одg║c│y,1040831,288.18,5,2,5,ж│,╡L,16000000,55521,,0.0,0,,RPOOMLPLQHLFFDT37CA
кF┤ф┬э,й╨жa(дgжa+л╪кл),л╠кF┐дкF┤ф┬э┐│ддкFдT╡є31~60╕╣,167.28,жэ,,,1050803,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэжv,┐√╡м▓V╛одg║c│y,1040831,288.18,5,2,5,ж│,╡L,16000000,55521,,0.0,0,,RPPOMLPLQHLFFDT47CA
лэмK┬э,дgжa,╖sнэмq181~210жa╕╣,3738.98,,д@пы╣A╖~░╧,╣Aкке╬жa,1050406,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,16000000,4279,,0.0,0,,RPUNMLNLQHLFFET77CA
кD╝d╢m,й╨жa(дgжa+л╪кл),л╠кF┐дкD╝d╢mкuо№╕Ї1~30╕╣,7.51,жэ,,,1050801,дgжa1л╪кл1иожь0,дн╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0870921,41.92,2,1,1,ж│,╡L,1200000,28626,,0.0,0,,RPPNMLPLQHLFFFT57CA
fa72оH╢m,дgжa,о╢е_мq451~480жa╕╣,1933.76,,д@пы╣A╖~░╧,╣Aкке╬жa,1050810,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,398747,206,,0.0,0,,RPPNMLOLQHLFFBT17DA
╕Uдж╢m,й╨жa(дgжa+л╪кл),л╠кF┐д╕Uдж╢mдж║a╕Ї901~930╕╣,85.0,жэ,,,1050815,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одg│y,0840126,201.71,5,2,4,ж│,╡L,4360000,21615,,0.0,0,,RPSOMLPLQHLFFAT57DA
░к╛Ё╢m,дgжa,е╨╔▄мq1351~1380жa╕╣,1000.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,1050721,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,140000,140,,0.0,0,жVмFй▓╛ў├Ўй╙┴╩дзо╫еєбC,RPPNMLLMQHLFFBT96DA
д║оH╢m,й╨жa(дgжa+л╪кл),л╠кF┐дд║оH╢m║╓ої╕Ї107л╤1~30╕╣,12.04,,╢mз°░╧,дA║╪л╪┐vе╬жa,1050804,дgжa1л╪кл1иожь0,д@╝h,д╗╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840505,35.78,1,1,1,ж│,╡L,560000,15651,,0.0,0,,RPTNMLNLQHLFFCT57DA
╝щж{┬э,дgжa,дTж@мq1141~1170жa╕╣,12.52,жэ,,,1050707,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,228490,18250,,0.0,0,жVмFй▓╛ў├Ўй╙┴╩дзо╫еєбC,RPPNMLLLRHLFFCT07DA
╝щж{┬э,дgжa,┐│м№мq1231~1260жa╕╣,1456.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1050809,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,4200000,2885,,0.0,0,,RPVNMLNLQHLFFCT67CA
╝щж{┬э,дgжa,дTж@мq1141~1170жa╕╣,9.62,жэ,,,1050707,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,173641,18050,,0.0,0,,RPQNMLOLQHLFFCT27CA
д║оH╢m,дgжa,√ї└Y├Ёмq91~120жa╕╣,3700.0,,д@пы╣A╖~░╧,╣Aкке╬жa,1050712,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2405000,650,,0.0,0,,RPSNMLLMQHLFFCT27CA
дEжp╢m,й╨жa(дgжa+л╪кл),л╠кF┐ддEжp╢m╢└кў╕Ї1л╤1~30╕╣,82.37,,╢mз°░╧,дA║╪л╪┐vе╬жa,1050810,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1050307,140.31,2,2,3,ж│,╡L,5980000,42620,,0.0,0,,RPXNMLLMQHLFFAT57CA
л╠кF╔],дgжa,дjжPмq331~360жa╕╣,17.6,жэ,,,1050703,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,33000,1875,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPQOMLLMQHLFFAT96CA
л╠кF╔],дgжa,┬b╖}╕}мqдGдpмq1021~1050жa╕╣,640.0,жэ,,,1050810,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,23232000,36300,,0.0,0,,RPSNMLOLQHLFFAT27CA
л╠кF╔],й╨жa(дgжa+л╪кл)+иожь,л╠кF┐дл╠кFел┤_┐│╕Ї451~480╕╣,20.81,жэ,,,1050802,дgжa1л╪кл1иожь1,дK╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0851220,181.73000000000002,3,2,2,ж│,ж│,4720000,25973,йY╣Dенн▒,0.0,0,,RPOPMLNLQHLFFAT96CA
к°кv╢m,й╨жa(дgжa+л╪кл),л╠кF┐дк°кv╢m╖sе┴╡є91~120╕╣,75.57,жэ,,,1050816,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1041222,164.47,5,1,3,ж│,╡L,6760000,41102,,0.0,0,,RPUNMLOLQHLFFAT47CA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFелдде┐╕Ї219л╤1~30╕╣,163.0,жэ,,,1050802,дgжa2л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одgе[▒j┐j│y,,160.74,3,2,4,ж│,╡L,6200000,38572,,0.0,0,,RPPNMLNLQHLFFAT86CA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFеле┴╛╟╕Ї41л╤31~60╕╣,89.0,жэ,,,1050816,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0680719,109.48,4,2,2,ж│,╡L,3700000,33796,,0.0,0,,RPVNMLOLQHLFFAT57CA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFел╗O┐}д@╡є30л╤1~30╕╣,172.0,жэ,,,1050717,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0950407,286.79,8,2,6,ж│,╡L,14500000,50560,,0.0,0,,RPXNMLOLQHLFFAT77CA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFелеjкQжшл╤336з╦31~60╕╣,118.23,жэ,,,1050805,дgжa2л╪кл1иожь0,е■,дн╝h,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одg│y,0880628,252.14,6,3,4,ж│,╡L,6100000,24193,,0.0,0,,RPPPMLNLQHLFFAT07CA
дEжp╢m,дgжa,дE▓Mмq1381~1410жa╕╣,92.16,,╢mз°░╧,дA║╪л╪┐vе╬жa,1050729,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,300000,3255,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбCзt╝Wл╪й╬е╝╡n░Oл╪клбC,RPRNMLOLQHLFFAT17CA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFел╛ў│їе_╕Ї631~660╕╣,22.54,жэ,,,1050731,дgжa1л╪кл1иожь0,дQд@╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0881204,157.81,4,2,2,ж│,ж│,3500000,22179,,0.0,0,,RPTOMLNLQHLFFAT37CA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFел╝sкF╕Ї172л╤1~30╕╣,24.5,жэ,,,1050810,дgжa1л╪кл1иожь0,дн╝h,дн╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0711128,55.129999999999995,2,1,1,ж│,╡L,1840000,33376,,0.0,0,,RPXOMLNLQHLFFAT77CA
╕Uдж╢m,дgжa,е╨нэмq1051~1080жa╕╣,1161.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1050801,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3470400,2989,,0.0,0,зtжaдWкл┬f┬cе■│б,RPTNMLQLQHLFFAT57CA
╕Uдж╢m,дgжa,е╨нэмq1051~1080жa╕╣,1118.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1050801,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3342700,2990,,0.0,0,зtжaдWкл┬f┬cе■│б,RPUNMLQLQHLFFAT67CA
╕Uдж╢m,дgжa,е╨нэмq1051~1080жa╕╣,1118.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1050801,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3342700,2990,,0.0,0,зtжaдWкл┬f┬cе■│бд╬дЇ╣q│]мIе■│б,RPVNMLQLQHLFFAT77CA
╕Uдж╢m,й╨жa(дgжa+л╪кл),л╠кF┐д╕Uдж╢mдЇеPз°дЇн¤╕Ї145л╤43з╦1~30╕╣,198.1,,╢mз°░╧,дA║╪л╪┐vе╬жa,1050730,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1050218,194.0,5,2,4,ж│,╡L,6250000,32216,,0.0,0,й╨л╬╗∙┤┌зt╕╦н╫┤┌15╕Uд╕,RPPNMLSLQHLFFAT37CA
дEжp╢m,дgжa,дEжpмq1291~1320жa╕╣,703.75,,пSйw╣A╖~░╧,╣Aкке╬жa,1050812,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1560000,2217,,0.0,0,ж@ж│дgжaеB╛Fкё░к└г╣q╢ЁбAмG╗∙оц▓зйєел│їжц▒ббC,RPPOMLLMQHLFFAT86CA
л╠кF╔],дgжa,е_╢╒мqд@дpмq1~30жa╕╣,2640.04,жэ,,,1050721,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,86968000,32942,,0.0,0,жVмFй▓╛ў├Ўй╙┴╩дзо╫еєбC,RPXOMLKMQHLFFAT57CA
л╠кF╔],дgжa,е_╢╒мqд@дpмq1~30жa╕╣,3424.64,жэ,,,1050721,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,112449000,32835,,0.0,0,жVмFй▓╛ў├Ўй╙┴╩дзо╫еєбC,RPOPMLKMQHLFFAT76CA
дEжp╢m,й╨жa(дgжa+л╪кл),л╠кF┐ддEжp╢mе┴е═╡є121~150╕╣,101.44,жэ,,,1050729,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэ░╙е╬,е[▒j┐j│y,0720610,121.69,3,1,1,ж│,╡L,998164,8203,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPQNMLPJRHLFFAT07CA
л╠кF╔],й╨жa(дgжa+л╪кл),л╠кF┐дл╠кFелдп╖Rи╜д╜жw╡є1~30╕╣,70.0,жэ,,,1050808,дgжa2л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0690912,96.4,3,2,2,ж│,╡L,3320000,34440,,0.0,0,,RPVNMLRJRHLFFAT77CA
дEжp╢m,дgжa,е╔дЇмq721~750жa╕╣,65.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,1050802,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,312000,4800,,0.0,0,дG┐╦╡е╢R╜ц,RPSOMLNKRHLFFAT27CA
дEжp╢m,дgжa,е╔дЇмq661~690жa╕╣,256.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,1050803,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1228800,4800,,0.0,0,дG┐╦╡е╢б╢R╜ц,RPTOMLNKRHLFFAT37CA
╝щж{┬э,дgжa,║aе╨мq1081~1110жa╕╣,61.34,жэ,,,1050815,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,600000,9782,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPQNMLPJRHLFFCT27CA
д║оH╢m,й╨жa(дgжa+л╪кл),л╠кF┐дд║оH╢mддкL╕Ї1149л╤1~30╕╣,75.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,1050713,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэ░╙е╬,е[▒j┐j│y,0710408,93.08,2,1,2,ж│,╡L,1800000,19338,,0.0,0,,RPUNMLLMQHLFFCT47CA
д║оH╢m,дgжa,дхд╞мq31~60жa╕╣,1261.0,,кeдt░╧,╣Aкке╬жa,1050808,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1135000,900,,0.0,0,,RPRNMLNKRHLFFCT27CA
░к╛Ё╢m,дgжa,дj╕Ї├Ўмq┬┬дj╕Ї├Ўдpмq1~30жa╕╣,4418.0,,д@пы╣A╖~░╧,╣Aкке╬жa,1050815,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,8500000,1924,,0.0,0,,RPQNMLPLQHLFFBT27CA
░к╛Ё╢m,дgжa,оH¤╖▒[мq181~210жa╕╣,6208.0,,д@пы╣A╖~░╧,╣Aкке╬жa,1050618,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,7250000,1168,,0.0,0,,RPUNMLQJRHLFFBT67CA
д║оH╢m,дgжa,дд│╙мq91~120жa╕╣,82.55,жэ,,,1050812,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,600000,7268,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPPNMLOLQHLFFCT27DA
кF┤ф┬э,й╨жa(дgжa+л╪кл),л╠кF┐дкF┤ф┬экuо№╕Ї211~240╕╣,20.35,жэ,,,1050729,дgжa1л╪кл2иожь0,д╗╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэжv,┐√╡м▓V╛одg│y,0830905,107.30000000000001,3,2,1,ж│,╡L,2000000,18639,,0.0,0,,RPTNMLTJRHLFFDT18DA
кF┤ф┬э,дgжa,▓ю└Yмq481~510жa╕╣,23.14,жэ,,,1050816,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,150000,6482,,0.0,0,,RPPNMLKKRHLFFDT96DA
кF┤ф┬э,дgжa,╢Wоpмq511~540жa╕╣,259.03,,╢mз°░╧,дA║╪л╪┐vе╬жa,1050804,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1216000,4694,,0.0,0,,RPUNMLPLQHLFFDT87CA
кF┤ф┬э,й╨жa(дgжa+л╪кл),л╠кF┐дкF┤ф┬эдЇ╖╜д@╡є31~60╕╣,18.99,жэ,,,1050719,дgжa1л╪кл1иожь0,дQд@╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0850918,105.16,3,2,2,ж│,╡L,2650000,25200,,0.0,0,,RPTOMLPLQHLFFDT87CA
кF┤ф┬э,й╨жa(дgжa+л╪кл),л╠кF┐дкF┤ф┬э┐│║о╡є151~180╕╣,34.0,жэ,,,1050805,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,й▒чEбBжэжv,┐√╡м▓V╛одg│y,0660811,44.0,3,1,2,ж│,╡L,2500000,56818,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPWOMLPLQHLFFDT18CA
╖s╢щ╢m,дgжa,дд┐│мq991~1020жa╕╣,10.21,жэ,,,1050808,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,102000,9990,,0.0,0,,RPTNMLOLQHLFFDT67CA
кL├ф╢m,дgжa,кFкLмq1~30жa╕╣,467.65,╣A,,,1050728,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3253000,6956,,0.0,0,,RPVNMLOLQHLFFDT87CA
