╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~дыдщ,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
│└┤ф┬э,й╨жa(дgжa+л╪кл),╣№д╞┐д│└┤ф┬эоH▒[и╜е├╖ч╡є26л╤1~30╕╣,81.4,жэ,,,1031014,дgжa2л╪кл1иожь0,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1021021,169.3,4,3,4,ж│,╡L,5650000,33373,,0.0,0,,RPRNMLQLJIJFFCN78CA
│└┤ф┬э,дgжa,дWкLмq91~120жa╕╣,7054.7,,дu╖~░╧,дB║╪л╪┐vе╬жa,1030913,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,76200000,10801,,0.0,0,,RPSNMLMJKIJFFCN38CA
│└┤ф┬э,дgжa,о╢┐│мq1171~1200жa╕╣,72.0,,╢mз°░╧,дA║╪л╪┐vе╬жa,1031103,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2000000,27778,,0.0,0,,RPQNMLSJKIJFFCN78CA
йMм№┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дйMм№┬экF▓╗╕Ї260л╤1~30╕╣,95.1,,╢mз°░╧,дA║╪л╪┐vе╬жa,1020729,дgжa3л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1030709,181.96,4,3,3,ж│,╡L,6925000,38058,,0.0,0,,RPSNMLTKKIJFFBN09CA
йMм№┬э,дgжa,дд│Ємq61~90жa╕╣,3499.08,,пSйw╣A╖~░╧,╣Aкке╬жa,1031107,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,19580000,5596,,0.0,0,,RPPNMLKKKIJFFBN87CA
йMм№┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дйMм№┬экF▓╗╕Ї260л╤1~30╕╣,91.1,,╢mз°░╧,дA║╪л╪┐vе╬жa,1030519,дgжa3л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1030709,181.96,4,3,3,ж│,╡L,7150000,39294,,0.0,0,,RPWNMLTKKIJFFBN86CA
йMм№┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дйMм№┬экF▓╗╕Ї260л╤1~30╕╣,96.1,,╢mз°░╧,дA║╪л╪┐vе╬жa,1030817,дgжa3л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1030709,183.41,4,3,3,ж│,╡L,7200000,39256,,0.0,0,,RPOOMLTKKIJFFBN78CA
йMм№┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дйMм№┬экF▓╗╕Ї260л╤1~30╕╣,97.1,,╢mз°░╧,дA║╪л╪┐vе╬жa,1020731,дgжa3л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1030709,183.41,4,3,3,ж│,╡L,7000000,38166,,0.0,0,,RPQOMLTKKIJFFBN98CA
кс╛┬╢m,дgжa,кс╛┬мq211~240жa╕╣,140.0,жэ,,,1031007,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,889350,6353,,0.0,0,,RPWPMLOLJIJFFAN09CA
╣№д╞ел,й╨жa(дgжa+л╪кл)+иожь,╣№д╞┐д╣№д╞╔]жV╢з╡є32л╤1~30╕╣,115.29,жэ,,,1031021,дgжa7л╪кл1иожь1,е■,е|╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,1021230,355.11,0,0,0,╡L,ж│,17000000,47872,йY╣Dенн▒,0.0,0,,RPPOMLPLJIJFFAN38CA
╣№д╞ел,дgжa,нX╨дмq241~270жa╕╣,119.26,╣A,,,1031007,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1623424,13612,,0.0,0,,RPQNMLSLJIJFFAN68CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞╔]├ун╫╕Ї361~390╕╣,42.95,жэ,,,1030829,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одg│y,0760618,99.9,2,1,3,ж│,╡L,4700000,47047,,0.0,0,,RPSNMLSLJIJFFAN88CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞╔]нX╨д╕Їд@мq245л╤1~30╕╣,22.34,жэ,,,1030926,дgжa1л╪кл2иожь0,дK╝h,дQ╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0850506,99.53,3,2,2,ж│,ж│,5600000,56264,,0.0,0,,RPRPMLSLJIJFFAN98CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞╔]жш╢╒╡є325л╤1~30╕╣,137.0,жэ,,,1031105,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одgе[▒j┐j│y,0670805,97.88,16,0,16,ж│,╡L,12000000,122599,,0.0,0,,RPPPMLSLJIJFFAN78CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞╔]к°╢╢╡є1~30╕╣,52.0,жэ,,,1031105,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одg│y,0660121,155.52,5,2,3,ж│,╡L,6000000,38580,,0.0,0,,RPSOMLOJKIJFFAN48CA
кс╛┬╢m,дgжa,дTоaмq121~150жa╕╣,119.82,,дsйYжaлOи|░╧,╣Aкке╬жa,1031108,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,350500,2925,,0.0,0,,RPROMLPKKIJFFAN58CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞╔]╣№пє╕Ї443л╤1~30╕╣,92.38,жэ,,,1031105,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одgе[▒j┐j│y,0660301,92.28,2,1,1,ж│,╡L,1800000,19506,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPWNMLRKKIJFFAN56CA
╣№д╞ел,дgжa,дд╡╪мq1051~1080жa╕╣,132.5,жэ,,,1031026,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,23500000,177358,,0.0,0,,RPVNMLSKKIJFFAN56CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞╔]дддs╕Їд@мq87л╤1з╦1~30╕╣,109.92,╣A,,,1031111,дgжa4л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0840406,146.33,3,3,3,ж│,╡L,6006000,41044,,0.0,0,╜цдш├║п╟░°и╫╡|10000д╕,RPUNMLPJKIJFFAN68CA
кс╛┬╢m,дgжa,╖sдд╔▄мq61~90жa╕╣,5.38,,╢mз°░╧,дA║╪л╪┐vе╬жa,1031114,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,60000,11152,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPOPMLTJKIJFFAN68CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞╔]дде┐╕ЇдGмq666л╤1~30╕╣,67.0,жэ,,,1031031,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0690307,123.6,4,2,2,ж│,╡L,5550000,44903,,0.0,0,,RPXOMLNJKIJFFAN88CA
кт╢щ╢m,дgжa,╖sкт╢щмq151~180жa╕╣,268.83,,╢mз°░╧,дA║╪л╪┐vе╬жa,1031031,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,7700000,28643,,0.0,0,,RPXNMLQLJIJFFAN56CA
кт╢щ╢m,дgжa,╣┼┐│мq841~870жa╕╣,2613.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1031015,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,36000000,13777,,0.0,0,,RPQOMLQLJIJFFAN58CA
╣№д╞ел,дgжa,║╓е╨мq121~150жa╕╣,2662.79,,пSйw╣A╖~░╧,╣Aкке╬жa,1031003,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,21296000,7998,,0.0,0,,RPQNMLQLJIJFFAN48CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞╔]л╪─_╡є121~150╕╣,73.0,жэ,,,1031007,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0691024,118.8,4,2,2,ж│,╡L,4000000,33670,,0.0,0,,RPQNMLRLJIJFFAN58CA
╣№д╞ел,дgжa,лn│вмqлn│вдpмq421~450жa╕╣,35.0,жэ,,,1031113,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1500000,42857,,0.0,0,,RPSNMLRLJIJFFAN78CA
╣№д╞ел,дgжa,й╡йMмq421~450жa╕╣,8.0,ифеL,,,1031031,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,334000,41750,,0.0,0,,RPTNMLRLJIJFFAN88CA
йMм№┬э,дgжa,йMддмq1501~1530жa╕╣,19.44,жэ,,,1030925,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,423500,21785,,0.0,0,1.┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC2.ецйЎ╝╨к║лY┐╦▒┌ж@ж││q╕Їл╤╣DбC,RPSNMLNLKIJFFBN58CA
йMм№┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дйMм№┬элn░a╕Ї181~210╕╣,946.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1020615,дgжa1л╪кл1иожь0,д@╝hбAдG╝hбAдT╝h,дT╝h,╣Aк┘,╣Aк┘,┐√╡м▓V╛одg│y,1031009,273.64,0,0,0,╡L,╡L,5800000,,,0.0,0,л╪кл(╣Aк┘)лYе╤╢Rдшж█жц┐│л╪,╡L╣ъ╗┌ецйЎ╗∙оц.,RPQNMLSLJIJFFBN78CA
йMм№┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дйMм№┬э│└йM╕Їд╗мq255л╤31~60╕╣,99.0,жэ,,,1031111,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одgе[▒j┐j│y,0630911,80.2,2,2,2,ж│,╡L,4500000,56110,,0.0,0,,RPUOMLNJKIJFFBN68CA
ж∙┤ф╢m,й╨жa(дgжa+л╪кл),╣№д╞┐дж∙┤ф╢m╖s┤фз°дд╡╪╕Ї47л╤1~30╕╣,86.0,жэ,,,1031028,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0930510,131.5,4,2,3,ж│,╡L,6000000,45627,,0.0,0,,RPSNMLOJKIJFFBN48CA
ж∙┤ф╢m,й╨жa(дgжa+л╪кл),╣№д╞┐дж∙┤ф╢m▒[│╗╕Ї2л╤1~30╕╣,110.33,жэ,,,1031026,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0831130,134.3,5,1,3,ж│,╡L,5100000,37975,,0.0,0,,RPPNMLRLJIJFFBN58CA
│└┤ф┬э,дgжa,кFе█мq511~540жa╕╣,194.83,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,1031111,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2300000,11805,,0.0,0,,RPPNMLOJKIJFFCN28CA
е├╣t╢m,й╨жa(дgжa+л╪кл),╣№д╞┐де├╣t╢mжш┐│╕Ї61~90╕╣,75.75,жэ,,,1031106,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,е[▒j┐j│y,0701228,93.09,2,1,1,ж│,╡L,2100000,22559,,0.0,0,,RPPNMLRJKIJFFDN68CA
н√кL┬э,дgжa,┤_┐│мq1291~1320жa╕╣,330.75,жэ,,,1031107,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,18009000,54449,,0.0,0,,RPVNMLNJKIJFFDN88CA
н√кL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дн√кL┬э▓ўе·╕Ї736л╤1~30╕╣,15.0,жэ,,,1031017,дgжa1л╪кл1иожь0,дн╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0860411,169.78,3,2,2,ж│,╡L,3200000,18848,,0.0,0,,RPPNMLMJKIJFFDN18CA
н√кL┬э,дgжa,╛Ї╖Rмq1471~1500жa╕╣,239.47,жэ,,,1031023,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,12532000,52332,,0.0,0,,RPSNMLTLJIJFFDN66CA
н√кL┬э,дgжa,╛Ї╖Rмq1471~1500жa╕╣,239.34,жэ,,,1031023,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,12525000,52331,,0.0,0,,RPTNMLTLJIJFFDN76CA
н√кL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дн√кL┬экL┤╦╕Ї215л╤1~30╕╣,47.8,░╙,,,1030929,дgжa1л╪кл1иожь0,д@╝hбAдG╝h,дQд╗╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0840821,424.52,0,0,2,╡L,ж│,4983001,11738,,0.0,0,░ъжv╝╨░т,RPSNMLTJKIJFFDN56CA
н√кL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дн√кL┬эжие\╕Ї1л╤1~30╕╣,29.49,жэ,,,1031024,дgжa1л╪кл1иожь0,д╗╝h,дC╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0790907,150.88,3,2,2,ж│,ж│,4250000,28168,,0.0,0,,RPSNMLSJKIJFFDN09CA
н√кL┬э,й╨жa(дgжa+л╪кл)+иожь,╣№д╞┐дн√кL┬эдjдплn╡є31~60╕╣,23.89,жэ,,,1031110,дgжa1л╪кл1иожь1,д╗╝h,дK╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830309,153.24,4,2,2,ж│,ж│,4750000,30997,д╔н░╛ў▒ё,0.0,0,,RPSNMLQKKIJFFDN98CA
н√кL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дн√кL┬э└Rн╫кF╕Ї91~120╕╣,59.0,жэ,,,1031003,дgжa1л╪кл1иожь0,д@╝hбAдG╝hбAдT╝hбA├M╝╙,дT╝h,й▒н▒(й▒╛Q),жэ░╙е╬,┐√╡м▓V╛одg│y,0700902,168.03,3,2,3,ж│,╡L,8580000,51062,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPPNMLOKKIJFFDN48CA
н√кL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дн√кL┬экL┤╦╕Ї249л╤1~30╕╣,22.77,жэ,,,1030801,дgжa1л╪кл1иожь0,дE╝h,дQд╗╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0840821,172.23,4,1,2,ж│,ж│,5200000,30192,,0.0,0,,RPUNMLSKKIJFFDN76CA
н√кL┬э,дgжa,й·н█мq451~480жa╕╣,31.16,жэ,,,1031110,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1696475,54444,,0.0,0,,RPTNMLTKKIJFFDN76CA
дjз°╢m,дgжa,╝yжwмq1021~1050жa╕╣,1266.15,,пSйw╣A╖~░╧,╣Aкке╬жa,1031112,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3000000,2369,,0.0,0,,RPOOMLMLKIJFFDN38CA
н√кL┬э,дgжa,кFе_мq121~150жa╕╣,4108.21,,пSйw╣A╖~░╧,╣Aкке╬жa,1031021,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,11000000,2678,,0.0,0,,RPRNMLOLKIJFFDN78CA
│└┤ф┬э,й╨жa(дgжa+л╪кл),╣№д╞┐д│└┤ф┬эдs▒[и╜▒[з└л╤91~120╕╣,184.19,,╢mз°░╧,дA║╪л╪┐vе╬жa,1030923,дgжa3л╪кл2иожь0,е■,дG╝h,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одgе[▒j┐j│y,0690805,199.24,4,2,4,ж│,╡L,2000000,10038,,0.0,0,,RPPNMLKKKIJFFCN97CA
│└┤ф┬э,й╨жa(дgжa+л╪кл),╣№д╞┐д│└┤ф┬эдs▒[и╜▒[з└л╤91~120╕╣,105.2,,╢mз°░╧,дA║╪л╪┐vе╬жa,1030923,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одgе[▒j┐j│y,0690805,101.52,3,1,2,ж│,╡L,1000000,9850,,0.0,0,,RPQNMLKKKIJFFCN08CA
│└┤ф┬э,й╨жa(дgжa+л╪кл),╣№д╞┐д│└┤ф┬э│└пє╕Їд@мq252л╤1~30╕╣,109.08,жэ,,,1031106,дgжa4л╪кл1иожь0,е■,е|╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1010718,192.54,5,2,4,ж│,╡L,10300000,53495,,0.0,0,,RPTNMLMKKIJFFCN58CA
║╓┐│╢m,й╨жa(дgжa+л╪кл),╣№д╞┐д║╓┐│╢mкuо№╕Їе|мq366л╤1~30╕╣,80.02,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1031102,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0850327,184.18,5,3,4,ж│,╡L,4800000,26061,,0.0,0,,RPVOMLMKKIJFFCN88CA
е├╣t╢m,дgжa,е├е_мq841~870жa╕╣,4.01,жэ,,,1031113,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,242530,60481,,0.0,0,,RPTNMLQLJIJFFDN09CA
е├╣t╢m,дgжa,е├е_мq841~870жa╕╣,4.01,жэ,,,1031113,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,242530,60481,,0.0,0,,RPUNMLQLJIJFFDN56CA
н√кL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐дн√кL┬эдT▒°╡є405л╤1~30╕╣,95.38,жэ,,,1031016,дgжa2л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0750722,103.1,3,2,2,ж│,╡L,5000000,48497,,0.0,0,,RPQNMLQLJIJFFDN78CA
н√кL┬э,дgжa,┤_┐│мq1351~1380жa╕╣,65.14,ифеL,,,1031110,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1600000,24562,,0.0,0,дG╡е┐╦╢R╜ц┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбC,RPXNMLPLJIJFFDN76CA
к└└Y╢m,дgжa,╖s╢омq241~270жa╕╣,1457.56,,пSйw╣A╖~░╧,╣Aкке╬жa,1031004,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3327994,2283,,0.0,0,,RPVNMLMJKIJFFEN88CA
к└└Y╢m,дgжa,дпм№мq751~780жa╕╣,656.29,╣A,,,1031104,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2800000,4266,,0.0,0,,RPPNMLRLJIJFFEN88CA
е╨дд┬э,дgжa,╖sе┴мq1351~1380жa╕╣,72.97,жэ,,,1031125,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1100000,15075,,0.0,0,е╗еєм░┐╦▒ндз├ЎлY,╜цдшм░╜ц▓Mдздшжб,е■│б╡|кў╗P╢Oе╬е■е╤╢RдшдфеI,RPTNMLLJKIJFFEN58CA
е╨дд┬э,й╨жa(дgжa+л╪кл),╣№д╞┐де╨дд┬эл╪░ъ╕Ї79л╤31~60╕╣,82.35,жэ,,,1031008,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0930113,166.73,5,3,3,ж│,╡L,7500000,44983,,0.0,0,лсн▒╝pй╨╝Wл╪ж▄дT╝╙з╣жи,RPUNMLLJKIJFFEN68CA
░ё└Y╢m,дgжa,▒[дlмq▒[дlдpмq31~60жa╕╣,3141.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1031101,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5020000,1598,,0.0,0,,RPVNMLRLJIJFFFN96CA
е╨з└╢m,дgжa,│╗┬╫мq721~750жa╕╣,1122.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1031117,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2890000,2576,,0.0,0,,RPQNMLRLJIJFFFN09CA
к┌нb╢m,дgжa,к┌дsмq1261~1290жa╕╣,186.39,жэ,,,1031119,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1500000,8048,,0.0,0,зt╝Wл╪й╬е╝╡n░Oл╪клбC,RPSNMLNJKIJFFGN88CA
дGкL┬э,дgжa,д╤йMмq691~720жa╕╣,2794.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1031112,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,3000000,1074,,0.0,0,,RPTNMLSLJIJFFGN96CA
дjл░╢m,дgжa,м№┬╫мq1501~1530жa╕╣,1420.0,,д@пы╣A╖~░╧,╣Aкке╬жa,1031027,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1079200,760,,0.0,0,,RPVNMLSLJIJFFGN17CA
дjл░╢m,дgжa,л░╝цмq1081~1110жa╕╣,7026.0,,д@пы╣A╖~░╧,╣Aкке╬жa,1031029,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,7026000,1000,,0.0,0,,RPQNMLQLJIJFFGN09CA
дjл░╢m,дgжa,╖м┤фмq91~120жa╕╣,1226.0,,д@пы╣A╖~░╧,е╥║╪л╪┐vе╬жa,1031101,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2700000,2202,,0.0,0,,RPSNMLQLJIJFFGN66CA
дGкL┬э,й╨жa(дgжa+л╪кл),╣№д╞┐ддGкL┬э╖sе═╕Ї271~300╕╣,107.0,жэ,,,1031029,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэ░╙е╬,е[▒j┐j│y,0690918,123.65,5,3,4,ж│,╡L,3000000,24262,,0.0,0,,RPTNMLQLJIJFFGN76CA
к┌нb╢m,й╨жa(дgжa+л╪кл),╣№д╞┐дк┌нb╢m║~─_з°к┌║~╕Ї║~дGмq11л╤1~30╕╣,2384.0,,пSйw▒Mе╬░╧,╣Aкке╬жa,1031110,дgжa1л╪кл1иожь0,д@╝h,д@╝h,ифеL,игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,0860217,1298.72,0,0,0,╡L,╡L,4000000,3080,,0.0,0,,RPTNMLQKKIJFFGN76CA
╖╦┤Є┬э,дgжa,дT┐│мq1081~1110жa╕╣,4524.69,,пSйw╣A╖~░╧,╣Aкке╬жa,1031113,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,9690000,2142,,0.0,0,,RPTNMLSLJIJFFHN07CA
оH╞Q╢m,дgжa,лn┐│мq1231~1260жa╕╣,9544.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1031111,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,19850000,2080,,0.0,0,╗PеLдHж@ж│дgжa,RPQNMLQLJIJFFHN56CA
оHд▀╢m,дgжa,╖s┐│мq421~450жa╕╣,1040.0,╣A,,,1031025,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5256000,5054,,0.0,0,,RPXNMLNJKIJFFHN86CA
╖╦┤Є┬э,дgжa,дд┐│мq511~540жa╕╣,2971.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1031114,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,10880000,3662,,0.0,0,,RPRNMLTJKIJFFHN86CA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞╔]дд╡╪жш╕Ї571л╤1~30╕╣,12.5,жэ,,,1031119,дgжa1л╪кл1иожь0,дK╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,0830831,104.57000000000001,3,2,2,ж│,ж│,2980000,28498,,0.0,0,,RPPNMLQLJIJFFAN48DA
╣№д╞ел,й╨жa(дgжa+л╪кл),╣№д╞┐д╣№д╞╔]дддs╕ЇдGмq241~270╕╣,146.0,жэ,,,1030824,дgжa21л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одgе[▒j┐j│y,0640103,168.0,3,2,3,ж│,╡L,9750000,58036,,0.0,0,┐╦д═бBн√дuй╬ифеLпSоэ├ЎлY╢бдзецйЎбCдG┐╦╡еецйЎ,RPPOMLQLJIJFFAN58DA
иqдЇ╢m,дgжa,кF┐│мq271~300жa╕╣,132.0,╣A,,,1031110,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,1380000,10455,,0.0,0,,RPRNMLRLJIJFFAN78DA
иqдЇ╢m,й╨жa(дgжa+л╪кл),╣№д╞┐диqдЇ╢m╡╪└sл╤211~240╕╣,107.11,,пSйw╣A╖~░╧,е╥║╪л╪┐vе╬жa,1031021,дgжa3л╪кл1иожь0,е■,дT╝h,│zд╤нэ,игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1030801,139.21,4,2,2,ж│,╡L,6000000,43100,,0.0,0,,RPWOMLNJKIJFFAN88DA
