絪腹,跋琿竚,簿锣縩(キよそへ),ㄏノだ跋┪絪﹚
RPPNMLPLKIMFFAT66CA,伦琿,6.31,常カ笰
RPRNMLPLKIMFFAT86CA,伦琿,6.02,常カ笰
RPRNMLPLKIMFFAT86CA,伦琿,6.02,常カ笰
RPTNMLRLKIMFFBT37CA,ドバ琿,85.00,常カ
RPTNMLRLKIMFFBT37CA,ドバ琿,162.00,常カㄤ
RPTNMLRLKIMFFBT37CA,ドバ琿,13.50,常カㄤ
RPQNMLPLKIMFFAT76CA,伦琿,1.42,常カ笰
RPQNMLPLKIMFFAT76CA,伦琿,1.42,常カ笰
RPPNMLPJKIMFFBT56CA,鷕い琿,57.82,常カ
RPPNMLPJKIMFFBT56CA,鷕い琿,118.93,常カ
RPPNMLPJKIMFFBT56CA,鷕い琿,112.19,常カ
RPPNMLPJKIMFFBT56CA,鷕い琿,105.45,常カ
RPPNMLPJKIMFFBT56CA,鷕い琿,49.24,常カ
RPQPMLPLKIMFFAT96CA,狶ず琿,41.10,常カ
RPPPMLPLKIMFFAT86CA,狶ず琿,45.61,常カ
RPXOMLPLKIMFFAT57CA,狶ず琿,45.61,常カ
RPVOMLPLKIMFFAT37CA,狶ず琿,45.61,常カ
RPSOMLPKKIMFFAT96CA,狶ず琿,45.61,常カ
RPXNMLLKKIMFFBT07CA,奸琿,100.00,常カ
RPXNMLLKKIMFFBT07CA,奸琿,31.73,常カ
RPQNMLLKKIMFFAT88CA,窾琿,127.26,常カ
RPQNMLLKKIMFFAT88CA,窾琿,8.73,常カ
RPQNMLLKKIMFFAT88CA,窾琿,.84,常カ
RPQNMLLKKIMFFAT88CA,窾琿,.01,常カ
RPUOMLQJKIMFFAT17CA,耣穧竲琿琿,57.32,常カ
RPPPMLSKKIMFFAT07CA,耣穧竲琿琿,59.25,常カ
RPPPMLQJKIMFFAT76CA,耣穧竲琿琿,59.25,常カ
RPUNMLQJKIMFFAT07CA,窾琿,27.82,常カ
RPQNMLNJKIMFFAT98CA,琿,172.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚ヒ贺縱ノ
RPPNMLQJKIMFFAT56CA,墩琿,2.96,常カ
RPPNMLQJKIMFFAT56CA,墩琿,2.96,常カ
RPVOMLLJKIMFFAT76CA,秤砍琿,25.13,常カ
RPPOMLTKKIMFFAT07CA,秤砍琿,25.11,常カ
RPPOMLTKKIMFFAT07CA,秤砍琿,.28,常カ
RPPOMLTKKIMFFAT07CA,秤砍琿,94.00,常カ
RPOOMLOJKIMFFAT98CA,そ砍琿,107.58,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPOOMLOJKIMFFAT98CA,そ砍琿,10.21,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPPOMLOJKIMFFAT09CA,そ砍琿,171.78,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPWNMLOJKIMFFAT07CA,バ琿,2.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPSNMLPJKIMFFAT76CA,耣穧竲琿琿,62.71,常カ
RPSOMLMLKIMFFCT96CA,地琿,97.22,常カ
RPUNMLPJKIMFFAT96CA,秤砍琿,25.11,常カ
RPUNMLPJKIMFFAT96CA,秤砍琿,.28,常カ
RPUNMLPJKIMFFAT96CA,秤砍琿,132.00,常カ
RPUNMLOJKIMFFCT07CA,厩琿,45.09,常カ
RPUNMLOJKIMFFCT07CA,厩琿,216.08,常カ
RPUNMLOJKIMFFCT07CA,厩琿,211.46,常カ
RPUNMLOJKIMFFCT07CA,厩琿,214.07,常カ
RPUNMLOJKIMFFCT07CA,厩琿,215.18,常カ
RPUNMLOJKIMFFCT07CA,厩琿,187.69,常カ
RPUNMLOJKIMFFCT07CA,厩琿,215.64,常カ
RPUNMLOJKIMFFCT07CA,厩琿,226.28,常カ
RPUNMLOJKIMFFCT07CA,厩琿,217.29,常カ
RPPNMLOJKIMFFCT56CA,稲瓣琿,124.77,常カ
RPTNMLNKKIMFFCT96CA,穝篴琿,24.26,常カ
RPTNMLNKKIMFFCT96CA,穝篴琿,9.22,常カ
RPXNMLLKKIMFFCT17CA,厩琿,47.92,常カ
RPXNMLLKKIMFFCT17CA,厩琿,47.92,常カ
RPRNMLTKKIMFFCT37CA,笰琿,2111.26,常カ笰
RPRNMLTKKIMFFCT37CA,笰琿,1000.00,常カ笰
RPRNMLTKKIMFFCT37CA,笰琿,1000.00,常カ笰
RPTNMLPJKIMFFCT07CA,穝き豁琿,20.49,常カ
RPTNMLPJKIMFFCT07CA,穝き豁琿,20.58,常カ
TPTNMLLLKIMFFCT07CA,厩琿,104.81,常カ
SPTNMLLLKIMFFCT96CA,厩琿,104.21,常カ
RPQNMLSJKIMFFDT17CA,穝琿,1066.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPQNMLSJKIMFFDT17CA,穝琿,1533.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPWNMLTKKIMFFCT87CA,厩琿,149.88,常カ
RPQNMLRKKIMFFET27CA,狥琿,233.00,常カ
RPUNMLOJKIMFFET27CA,匪琿,2429.00,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPSNMLPJKIMFFBT96DA,侣糳琿,32.00,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPSNMLPJKIMFFBT96DA,侣糳琿,41.00,獶常カ笰穨跋 ; 獶常カ絪﹚ヒ贺縱ノ
RPRNMLLKKIMFFDT66CA,フ‵琿,88.35,常カ坝
RPRNMLLKKIMFFDT66CA,フ‵琿,9.92,常カ坝
RPRNMLLKKIMFFDT66CA,フ‵琿,24.42,常カ坝
RPVNMLOJKIMFFAT07DA,琿,706.67,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPPNMLRJKIMFFDT96CA,玭琿,93.08,常カ
RPQNMLRJKIMFFFT27CA,穝瓾琿,1977.04,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPQNMLRJKIMFFFT27CA,穝瓾琿,277.52,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPQNMLRJKIMFFFT27CA,穝瓾琿,221.87,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPPOMLSJKIMFFCT07CA,き豁糳琿琿,81.82,常カ
RPQOMLPJKIMFFAT76DA,礷糳琿,88.00,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPSNMLOJKIMFFCT96DA,﹁墩琿,41.65,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPSNMLOJKIMFFCT96DA,﹁墩琿,156.00,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPPNMLTLKIMFFFT57CA,琄ら琿,353.40,獶常カ℡玂▅跋 ; 獶常カ絪﹚贺縱ノ
RPTNMLLLKIMFFCT86CA,厩琿,104.36,常カ
RPRNMLMKKIMFFFT17EA,せ琿,19.15,常カ
RPTNMLPJKIMFFET27CA,穝骸琿,84.83,常カㄤ
RPTNMLPJKIMFFET27CA,穝骸琿,123.18,常カ
RPPNMLRKKIMFFCT96CA,確砍琿,237.15,常カ
RPRNMLPJKIMFFFT17CA,墩琿,214.78,常カ
RPTNMLPJKIMFFFT37CA,い糳琿,71.39,常カ
RPSNMLNKKIMFFDT96CA,穝く琿,131.81,常カ
RPSNMLNKKIMFFDT96CA,穝く琿,33.69,常カㄤ
RPRNMLSJKIMFFDT27CA,穝瑅琿,2801.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPUNMLSJKIMFFDT57CA,脖琿,72.44,常カ
RPUNMLSJKIMFFDT57CA,脖琿,2.67,常カ
RPQNMLPJKIMFFET96CA,﹁琿,108.62,常カ
RPQNMLPJKIMFFDT86CA,芉瓾琿,7.31,常カ
RPQNMLPJKIMFFDT86CA,芉瓾琿,3.50,常カ
RPQNMLPJKIMFFDT86CA,芉瓾琿,2.37,常カㄤ
RPQNMLPJKIMFFDT86CA,芉瓾琿,35.59,常カ
RPRNMLPJKIMFFDT96CA,芉瓾琿,8.12,常カ
RPRNMLPJKIMFFDT96CA,芉瓾琿,3.89,常カ
RPRNMLPJKIMFFDT96CA,芉瓾琿,2.53,常カㄤ
RPRNMLPJKIMFFDT96CA,芉瓾琿,39.55,常カ
RPRNMLRJKIMFFDT17CA,穝琿,82.00,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPSNMLRJKIMFFCT17CA,窾㎝琿,82.79,常カ
RPSNMLRJKIMFFCT17CA,窾㎝琿,29.16,常カ
RPSNMLQJKIMFFBT07DA,ッ订琿,6597.11,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPSNMLLKKIMFFDT76CA,セ寒琿,2.34,常カ笰
RPSNMLLKKIMFFDT76CA,セ寒琿,8.93,常カ笰
RPSNMLLKKIMFFDT76CA,セ寒琿,46.92,常カ笰
RPQOMLMKKIMFFCT66CA,关ゑ琿,293.37,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPROMLMLKIMFFCT86CA,地琿,96.44,常カ
RPRNMLQJKIMFFCT96CA,㎝琿,29.48,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPTOMLLKKIMFFCT86CA,い琿,2755.78,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPSNMLMLKIMFFCT86CA,穝竚琿,145.04,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPUNMLRJKIMFFCT37CA,地砍琿,28.13,常カ
RPSNMLQJKIMFFCT07CA,穝墩琿,27.00,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPSNMLQJKIMFFCT07CA,穝墩琿,93.00,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPXNMLPJKIMFFCT47CA,圭琿,72.88,常カ
RPQNMLPKKIMFFFT27DA,い地琿,78.39,常カ
RPWNMLPJKIMFFAT17CA,秤砍琿,18.19,常カ
RPSPMLQJKIMFFAT07CA,棚竡琿,1788.05,常カ笰
RPQNMLPJKIMFFAT56CA,遏琿,178.00,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPSPMLQJKIMFFAT07CA,棚竡琿,132.93,常カ笰
RPQNMLPJKIMFFAT56CA,遏琿,1827.00,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPQNMLPJKIMFFAT56CA,遏琿,3328.00,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPQNMLPJKIMFFAT56CA,遏琿,3027.00,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPQNMLPJKIMFFAT56CA,遏琿,430.00,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPUNMLRKKIMFFCT47CA,穝瓾琿,3050.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPXNMLPJKIMFFAT27CA,肪琿,33.73,常カ
RPPNMLPJKIMFFCT66CA,穝地琿,54.95,常カ坝
RPSNMLQJKIMFFAT86CA,タ琿,64.00,常カ
RPSNMLQJKIMFFAT86CA,タ琿,6.00,常カ
RPPNMLLKKIMFFAT78CA,キ琿,153.12,常カ
RPXNMLOKKIMFFCT47CA,窾㎝琿,81.00,常カ
RPRPMLPLKIMFFAT07CA,狶ず琿,45.61,常カ
RPQOMLSJKIMFFAT96CA,盵郴琿,24.00,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPROMLSJKIMFFAT07CA,盵郴琿,22.00,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPOPMLPLKIMFFAT76CA,狶ず琿,45.61,常カ
RPOPMLKLKIMFFAT88CA,ド瑄琿,1566.80,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPWOMLPLKIMFFAT47CA,狶ず琿,45.61,常カ
RPWPMLPLKIMFFAT57CA,墩琿,28.92,常カ
RPOOMLNKKIMFFAT98CA,窾磃琿,99.00,常カ
RPQNMLMKKIMFFAT98CA,瓣琿,9.14,常カ
RPQNMLMKKIMFFAT98CA,瓣琿,68.00,常カ
RPQNMLMKKIMFFAT98CA,瓣琿,3.36,常カ
RPQNMLMJJHNFFBT88CA,ドバ琿,3.00,常カㄤ
RPSOMLRLKIMFFBT37CA,縥琿,4127.27,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPSOMLRLKIMFFBT37CA,縥琿,250.50,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPSOMLRLKIMFFBT37CA,縥琿,348.54,獶常カ笰穨跋 ; 獶常カ絪﹚ユ硄ノ
RPQOMLSKKIMFFAT07CA,狶ず琿,45.61,常カ
RPPNMLMJJHNFFBT78CA,蔼琿,53.72,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPPNMLMJJHNFFBT78CA,蔼琿,42.32,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPPNMLMJJHNFFBT78CA,蔼琿,41.46,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPRNMLOKKIMFFBT76CA,ドバ琿,148.00,常カ
RPQNMLOKKIMFFBT66CA,ドバ琿,185.00,常カ
RPQNMLRJKIMFFBT86CA,い㎝琿,26.86,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPTNMLLKKIMFFBT66CA,琿,1002.40,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPTNMLLKKIMFFBT66CA,琿,1058.49,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPVNMLLKKIMFFBT86CA,蝴穝琿,2100.00,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPRNMLNLKIMFFAT66CA,狶ず琿,45.61,常カ
RPSNMLNLKIMFFAT76CA,狶ず琿,41.10,常カ
RPRNMLQJKIMFFBT86CA,翠瑅琿,2000.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPTNMLNLKIMFFAT86CA,狶ず琿,45.61,常カ
RPQNMLQJKIMFFAT66CA,锭琿,200.00,常カ
RPTOMLPKKIMFFAT07CA,紈篴琿,332.99,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPTOMLTKKIMFFAT47CA,棚У琿,118.24,獶常カ ; 獶常カ絪﹚
RPRPMLSKKIMFFAT27CA,η惌琿,3.17,常カ坝
RPUPMLKLKIMFFAT86CA,耣穧竲琿琿,59.25,常カ
RPOPMLRLKIMFFAT96CA,㎝砍琿,795.96,獶常カ笰穨跋 ; 獶常カ絪﹚ノ
RPRNMLQJKIMFFAT76CA,锭琿,20.11,常カ
RPXNMLQJKIMFFAT37CA,方琿,29.28,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPXNMLQJKIMFFAT37CA,方琿,127.48,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPXNMLQJKIMFFAT37CA,方琿,32.99,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPWNMLTKKIMFFAT67CA,瓣琿,17.68,常カ
RPWOMLPJKIMFFAT27CA,耣穧竲琿琿,4.14,常カ
RPWOMLPJKIMFFAT27CA,耣穧竲琿琿,2.97,常カ
RPWOMLPJKIMFFAT27CA,耣穧竲琿琿,8.43,常カ
RPWOMLPJKIMFFAT27CA,耣穧竲琿琿,4.86,常カ
RPWOMLPJKIMFFAT27CA,耣穧竲琿琿,1.93,常カ
RPWOMLPJKIMFFAT27CA,耣穧竲琿琿,7.43,常カ
RPOOMLPKKIMFFAT56CA,肪琿,14.00,常カ
RPOQMLQJKIMFFAT76CA,伦バ琿,18.00,常カ
RPWOMLRJKIMFFAT47CA,秤砍琿,18.19,常カ
RPPNMLRJKIMFFAT66CA,肪琿,117.45,常カ
RPSNMLPKKIMFFCT07CA,ゅて琿,2.14,常カ
RPSNMLPKKIMFFCT07CA,ゅて琿,.04,常カ
RPSNMLPKKIMFFCT07CA,ゅて琿,892.20,常カ
RPSNMLPKKIMFFCT07CA,ゅて琿,293.97,常カ
RPXNMLNKKIMFFAT17CA,耣穧竲琿琿,26.74,常カ
RPPNMLPKKIMFFAT56CA,兼繷琿,61.44,常カ
RPPNMLPKKIMFFAT56CA,兼繷琿,61.44,常カ
RPVNMLNKKIMFFAT96CA,獀琿,77.00,常カ
RPWNMLRJKIMFFCT57CA,ㄎ︴琿,1991.00,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPWNMLRJKIMFFCT57CA,ㄎ︴琿,890.00,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPWNMLRJKIMFFCT57CA,ㄎ︴琿,2726.00,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPUNMLPJKIMFFCT17CA,穝琿,123.00,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPWNMLQJKIMFFCT47CA,い琿,19.14,常カ
RPOOMLSJKIMFFDT07CA,脖琿,49.89,常カ
RPOOMLSJKIMFFDT07CA,脖琿,50.99,常カ
RPTOMLMKKIMFFCT96CA,穝墩琿,79.00,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPTOMLMKKIMFFCT96CA,穝墩琿,40.00,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPTNMLOKKIMFFCT07CA,ッ琄琿,132.63,常カ
RPQPMLRJKIMFFAT96CA,秤砍琿,10.92,常カ
RPRNMLQJKIMFFDT07CA,穝┚琿,875.27,常カㄤ
RPRNMLMLKIMFFET96CA,瓾琿,4091.45,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPPPMLRJKIMFFAT86CA,棚竡琿,21.65,常カ
RPPPMLRJKIMFFAT86CA,棚竡琿,111.45,常カ
RPTNMLRJKIMFFDT37CA,扼─琿,38.59,常カ笰
RPTNMLRJKIMFFDT37CA,扼─琿,52.59,常カ笰
RPTNMLRJKIMFFDT37CA,扼─琿,9.71,常カ
RPTNMLRJKIMFFDT37CA,扼─琿,14.46,常カ
RPTNMLRJKIMFFDT37CA,扼─琿,43.58,常カ
RPQNMLQJKIMFFET07CA,纒瑄琿,36.00,獶常カ瓣產そ堕跋 ; 獶常カ絪﹚
RPPNMLRJKIMFFBT86DA,狥穝琿,430.00,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPTNMLRJKIMFFBT27DA,チ種琿,235.11,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPXNMLPKKIMFFET77CA,惑繷琿,1299.00,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPXNMLPKKIMFFET77CA,惑繷琿,294.00,獶常カ笰穨跋 ; 獶常カ絪﹚ノ
RPXNMLPKKIMFFET77CA,惑繷琿,245.00,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPXNMLPKKIMFFET77CA,惑繷琿,2953.00,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPPNMLTKKIMFFBT17DA,辽古琿,2495.00,獶常カ℡玂▅跋 ; 獶常カ絪﹚笰ノ
RPTNMLMLKIMFFCT96CA,チネ琿,77.75,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPTNMLMLKIMFFCT96CA,チネ琿,22.04,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPTPMLQJKIMFFAT27DA,窾琿,21.60,常カ
RPPNMLRJKIMFFFT17CA,猌琿,1145.92,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPPNMLRJKIMFFFT17CA,猌琿,4043.60,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPRNMLPKKIMFFCT96CA,穝バ琿,2297.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPPNMLQJKIMFFFT17DA,扼伦琿,219.75,獶常カ笰穨跋 ; 獶常カ絪﹚緄崔ノ
RPPNMLQJKIMFFFT17DA,扼伦琿,346.45,獶常カ笰穨跋 ; 獶常カ絪﹚緄崔ノ
RPRNMLRJKIMFFCT07CA,伦琿,396.15,常カ笰
RPRNMLRJKIMFFCT07CA,伦琿,28.26,常カ笰
RPRNMLRJKIMFFCT07CA,伦琿,23.16,常カ笰
RPRNMLRJKIMFFCT07CA,伦琿,418.46,常カ笰
RPRNMLRJKIMFFCT07CA,伦琿,435.69,常カ笰
RPRNMLRJKIMFFCT07CA,伦琿,8.04,常カ笰
RPPNMLLKKIMFFDT09CA,い瑆琿,60.73,常カ
RPPNMLLKKIMFFDT09CA,い瑆琿,10.58,常カㄤ
RPSNMLRJKIMFFDT27CA,郴┚琿,96.92,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPSNMLQLKIMFFFT77EA,う隔琿,1770.00,獶常カ℡玂▅跋 ; 獶常カ絪﹚笰ノ
RPSNMLQLKIMFFDT37CA,马琿,433.49,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPVNMLRJKIMFFCT47CA,き豁糳琿琿,81.91,常カ
RPQNMLLKKIMFFDT56CA,琿,83.58,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPQNMLLKKIMFFDT56CA,琿,3.82,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPQNMLLKKIMFFDT56CA,琿,3.36,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPTNMLRJKIMFFCT27CA,き豁糳琿琿,100.00,常カ
RPTNMLRJKIMFFCT27CA,き豁糳琿琿,126.95,常カ
RPQNMLSJKIMFFCT07CA,琄琿,98.85,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPQNMLSJKIMFFCT07CA,琄琿,93.89,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPTNMLRLKIMFFCT47CA,琿,300.35,常カ
RPTNMLRLKIMFFCT47CA,琿,782.03,常カ
RPTNMLRLKIMFFCT47CA,琿,581.92,常カ
RPTNMLRLKIMFFCT47CA,琿,176.39,常カ
RPTNMLRLKIMFFCT47CA,琿,1302.19,常カㄤ
RPTNMLRLKIMFFCT47CA,琿,1281.07,常カ
RPTNMLRLKIMFFCT47CA,琿,103.89,常カ
RPUNMLRJKIMFFAT17CA,琿,2200.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPSNMLQJKIMFFDT17CA,狥翠琿,66.00,常カ
RPSNMLQJKIMFFDT17CA,狥翠琿,32.00,常カ
RPSNMLQJKIMFFDT17CA,狥翠琿,32.00,常カ
RPQNMLTKKIMFFCT27CA,琿,2051.00,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPPNMLSJKIMFFCT96CA,窾㎝琿,30.75,常カ
RPPNMLSJKIMFFCT96CA,窾㎝琿,27.73,常カ
RPPNMLSJKIMFFCT96CA,窾㎝琿,26.37,常カ
RPTNMLPKKIMFFCT17CA,㎝砍琿,425.13,常カ
RPTNMLPKKIMFFCT17CA,㎝砍琿,554.44,常カ
RPTNMLPKKIMFFCT17CA,㎝砍琿,66.47,常カ
RPSNMLRLKIMFFCT37CA,琿,77.42,常カ
RPSNMLRLKIMFFCT37CA,琿,23.83,常カㄤ
RPSNMLRLKIMFFCT37CA,琿,95.44,常カㄤ
RPSNMLRLKIMFFCT37CA,琿,22.50,常カ
RPSNMLRLKIMFFCT37CA,琿,23.25,常カ
RPUOMLLKKIMFFCT96CA,穝墩琿,2294.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPUOMLLKKIMFFCT96CA,穝墩琿,1457.00,獶常カ疭﹚笰穨跋 ; 獶常カ絪﹚笰ノ
RPRNMLRLKIMFFCT27CA,琄琿,19.05,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPRNMLRLKIMFFCT27CA,琄琿,23.72,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPRNMLRLKIMFFCT27CA,琄琿,170.27,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPOOMLMKKIMFFAT88CA,λ狶琿,103.15,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPSNMLRJKIMFFBT07CA,┺瑄琿,415.00,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPSNMLRJKIMFFBT07CA,┺瑄琿,1599.00,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPSNMLRJKIMFFBT07CA,┺瑄琿,2504.00,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPSNMLLKKIMFFAT09CA,秤砍琿,3.94,常カ
RPVNMLTKKIMFFAT57CA,穝秤砍琿,107.22,常カ
RPRNMLRJKIMFFBT96CA,縥琿,2936.44,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPUOMLSJKIMFFAT37CA,耣穧竲琿琿,6.31,常カ
RPUOMLSJKIMFFAT37CA,耣穧竲琿琿,28.12,常カ
RPTPMLKLKIMFFAT76CA,窾磃琿,82.00,常カ
RPPNMLSLKIMFFBT07CA,約砍琿,483.47,獶常カ℡玂▅跋 ; 獶常カ絪﹚笰ノ
RPPNMLSLKIMFFBT07CA,約砍琿,2502.69,獶常カ℡玂▅跋 ; 獶常カ絪﹚笰ノ
RPPNMLSLKIMFFBT07CA,約砍琿,150.69,獶常カ℡玂▅跋 ; 獶常カ絪﹚笰ノ
RPQNMLSLKIMFFBT17CA,約砍琿,483.47,獶常カ℡玂▅跋 ; 獶常カ絪﹚笰ノ
RPQNMLSLKIMFFBT17CA,約砍琿,2502.02,獶常カ℡玂▅跋 ; 獶常カ絪﹚笰ノ
RPQNMLSLKIMFFBT17CA,約砍琿,150.68,獶常カ℡玂▅跋 ; 獶常カ絪﹚笰ノ
RPUNMLRJKIMFFBT27CA,穝琿,138.99,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPXOMLSKKIMFFAT77CA,そ堕琿琿,37.60,常カ坝
RPRNMLSJKIMFFBT07CA,党琿,5345.41,獶常カ笰穨跋 ; 獶常カ絪﹚笰ノ
RPQOMLTKKIMFFAT17CA,窾琿,35.11,常カ
RPPPMLKLKIMFFAT98CA,耣穧竲琿琿,61.00,常カ
RPPPMLKLKIMFFAT98CA,耣穧竲琿琿,12.00,常カ
RPTPMLPLKIMFFAT27CA,タ琿,76.97,獶常カ笰穨跋 ; 獶常カ絪﹚ヒ贺縱ノ
RPUNMLLKKIMFFAT66CA,琿,123.25,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPUNMLLKKIMFFAT66CA,琿,11.75,獶常カ秏跋 ; 獶常カ絪﹚ユ硄ノ
RPRNMLMJJHNFFBT98CA,穝蔼琿,109.45,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPPNMLSKKIMFFAT86CA,肪琿,28.51,常カ
RPOOMLKLKIMFFAT78CA,窾磃琿,116.00,常カ
RPOOMLKLKIMFFAT78CA,窾磃琿,28.60,常カ
RPPOMLSLKIMFFAT07CA,玦琿,3.10,常カ
RPPOMLSLKIMFFAT07CA,玦琿,25.30,常カ
RPPOMLSLKIMFFAT07CA,玦琿,.24,常カ
RPPOMLSLKIMFFAT07CA,玦琿,180.49,常カ
RPPOMLSLKIMFFAT07CA,玦琿,2.58,常カ
RPXNMLLLKIMFFAT07CA,狶ず琿,45.61,常カ
RPSNMLSJKIMFFAT07CA,秤砍琿,25.11,常カ
RPSNMLSJKIMFFAT07CA,秤砍琿,.28,常カ
RPSNMLSJKIMFFAT07CA,秤砍琿,94.00,常カ
RPRNMLSKKIMFFAT07CA,穝牧琿,201.00,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPRNMLSKKIMFFAT07CA,穝牧琿,26.03,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
RPWNMLLKKIMFFAT86CA,秤砍琿,22.54,常カ
RPTOMLRJKIMFFAT17CA,墩琿,19.00,常カ
RPTOMLRJKIMFFAT17CA,墩琿,3.30,常カ
RPXNMLRJKIMFFAT47CA,琿,140.00,獶常カ秏跋 ; 獶常カ絪﹚贺縱ノ
