¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
Ãö¤sÂí,¤g¦a,Â×¬u¬q781~810¦a¸¹,167.55,¦í,,,1030813,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2700000,16115,,0.0,0,,RPPNMLRKRHJFFCV47CA
³À³¥¶m,¤g¦a,¥|ºû¬q211~240¦a¸¹,668.25,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1030814,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1250000,1871,,0.0,0,,RPPNMLQLQHJFFCV37CA
Ãö¤sÂí,¤g¦a,¤é¥X¬q691~720¦a¸¹,4330.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1030807,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3220000,744,,0.0,0,,RPQNMLTLQHJFFCV77CA
ªFªe¶m,¤g¦a,«nªe¬q721~750¦a¸¹,278.28,¨ä¥L,,,1030805,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1000000,3594,,0.0,0,,RPRNMLMLRHJFFBV17CA
¦¨¥\Âí,¤g¦a,©¾¤¯¬q331~360¦a¸¹,125.58,¦í,,,1030816,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1390000,11069,,0.0,0,,RPPNMLOJRHJFFBV96CA
ªFªe¶m,¤g¦a,ªFªe¬q631~660¦a¸¹,7159.61,¹A,,,1030704,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,12000000,1676,,0.0,0,,RPPOMLQLQHJFFBV37CA
ªFªe¶m,¤g¦a,«n¤K¨½¬q961~990¦a¸¹,3527.91,,­·´º°Ï,¹Aªª¥Î¦a,1030629,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6350000,1800,,0.0,0,,RPVNMLQLQHJFFBV87CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]¥¿®ð¥_¸ô161«Ñ1~30¸¹,119.0,¦í,,,1030812,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0730606,148.0,4,3,2,¦³,µL,5800000,39189,,0.0,0,,RPXNMLRLQHJFFAV08CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤¨õ«n¶m»«®Ô¸ô1~30¸¹,88.0,¦í,,,1030815,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0671224,106.26,3,2,2,¦³,µL,1500000,14116,,0.0,0,,RPTNMLMJRHJFFAV07CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]¤¯¤­µó61~90¸¹,23.5,¦í,,,1030805,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0821019,135.59,3,1,2,¦³,¦³,4050000,29869,,0.0,0,,RPWNMLMJRHJFFAV37CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]¥|ºû¸ô¤T¬q1~30¸¹,20.62,°Ó,,,1030717,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0841204,176.97,4,2,2,¦³,µL,4300000,24298,,0.0,0,,RPOOMLSLQHJFFAV37CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]±d¼Ö¸ô131«Ñ5§Ë1~30¸¹,23.41,¦í,,,1030804,¤g¦a4«Øª«1¨®¦ì0,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0840601,93.11999999999999,3,2,2,¦³,µL,1800000,19330,,0.0,0,,RPVNMLQLQHJFFAV77CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]§ó¥Í¥_¸ô613«Ñ1~30¸¹,118.02,¦í,,,1030407,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1030626,186.3,4,1,4,¦³,µL,6400000,34353,,0.0,0,,RPPNMLRLQHJFFAV37DA
ªFªe¶m,¤g¦a,³£Äõ¬q991~1020¦a¸¹,5050.0,,­·´º°Ï,¹Aªª¥Î¦a,1030501,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,13790000,2731,,0.0,0,,RPUNMLQLQHJFFBV87DA
®üºÝ¶m,¤g¦a,¥[®³¬q361~390¦a¸¹,950.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1030729,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,250000,263,,0.0,0,,RPSNMLQLQHJFFCV77DA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]¥ÃºÖ¸ô31~60¸¹,98.88,¦í,,,1030812,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0810324,179.2,5,1,3,¦³,µL,3700000,20647,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPSOMLOLRHJFFAV57DA
¨õ«n¶m,¤g¦a,¯Z¹§¬q121~150¦a¸¹,89.79,,,,1030717,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,30000,334,,0.0,0,,RPTNMLSLQHJFFAV87DA
ª÷fa4b¶m,¤g¦a,ÃcËú¬q691~720¦a¸¹,10009.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1030818,¤g¦a5«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1400000,140,,0.0,0,,RPQNMLRLQHJFFDV67CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]¤¤¥¿¨½¤j¦P¸ô121~150¸¹,632.0,°Ó,,,1030807,¤g¦a2«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡AÃM¼Ó,¤G¼h,¨ä¥L,¨£¨ä¥Lµn°O¨Æ¶µ,²V¾®¤g³y,,577.35,0,0,0,¦³,µL,77000000,133368,,0.0,0,,RPQNMLRLQHJFFAV37CA
¥xªF¥«,¤g¦a,Â×¼Ö¬q3001~3030¦a¸¹,1560.0,¤u,,,1030623,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,23595000,15125,,0.0,0,,RPRNMLRLQHJFFAV47CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]¥|ºû¸ô¤@¬q488«Ñ31~60¸¹,111.0,¦í,,,1030713,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0671122,130.63,3,1,4,¦³,µL,4330000,33147,,0.0,0,,RPTNMLRLQHJFFAV67CA
¥xªF¥«,¤g¦a,¼w¦w¬q211~240¦a¸¹,194.5,¦í,,,1030730,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1200000,6170,,0.0,0,,RPUNMLRLQHJFFAV77CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]«C®ü¸ô¥|¬q281«Ñ1~30¸¹,37.23,¦í,,,1030819,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤»¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0840731,138.59,3,2,1,¦³,µL,1300000,9380,,0.0,0,,RPVNMLRLQHJFFAV87CA
¨õ«n¶m,¤g¦a,·Ï¯ó¶¡¬q661~690¦a¸¹,89.34,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1030801,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1000000,11193,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPWNMLRLQHJFFAV97CA
ºñ®q¶m,¤g¦a,¤U«n¼d¬q1081~1110¦a¸¹,379.59,¹A,,,1030811,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1377000,3628,,0.0,0,,RPSNMLNJRHJFFAV07CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]Â×ºa¸ô181~210¸¹,21.2,¦í,,,1030728,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0841220,119.53,2,1,2,¦³,µL,2600000,21752,,0.0,0,,RPTNMLNJRHJFFAV17CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]Â×ºa¸ô41«Ñ1~30¸¹,69.0,¦í,,,1030805,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤@¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0620730,65.41,2,1,1,¦³,µL,1450000,22168,,0.0,0,,RPRNMLMJRHJFFAV86CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]·s®iµó23«Ñ2§Ë1~30¸¹,27.27,¦í,,,1030808,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850621,102.24,4,2,2,¦³,¦³,3450000,33744,,0.0,0,,RPSNMLMJRHJFFAV96CA
ªøÀØ¶m,¤g¦a,¤¤ÀØ¬q±½§O¤p¬q181~210¦a¸¹,3863.0,,­·´º°Ï,¹Aªª¥Î¦a,1030709,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5790000,1499,,0.0,0,,RPOOMLQLQHJFFBV27CA
¦¨¥\Âí,¤g¦a,¥É´ä¬q181~210¦a¸¹,10383.67,,­·´º°Ï,¹Aªª¥Î¦a,1030808,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,13600000,1310,,0.0,0,,RPQNMLOJRHJFFBV07CA
ªøÀØ¶m,¤g¦a,ªøÀØ¬q841~870¦a¸¹,1900.0,,­·´º°Ï,¹Aªª¥Î¦a,1030815,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,300000,158,,0.0,0,,RPPNMLRLQHJFFBV37CA
¦¨¥\Âí,¤g¦a,¨FªdÆW¬q121~150¦a¸¹,1787.88,,­·´º°Ï,¹Aªª¥Î¦a,1030731,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,380576,213,,0.0,0,,RPQNMLNLRHJFFBV17CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]»È¤tµó61~90¸¹,111.78,¦í,,,1030703,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1030523,203.71,5,2,5,¦³,µL,6850000,33626,,0.0,0,,RPWNMLSLQHJFFAV08CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]¥¿®ð¸ô61~90¸¹,95.0,°Ó,,,1030718,¤g¦a2«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡A¤T¼h¡AÃM¼Ó,¤T¼h,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0940511,173.55,6,1,6,¦³,µL,8000000,46096,,0.0,0,,RPQOMLKKRHJFFAV76CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]¿Å¶§¸ô51«Ñ1~30¸¹,103.13,¦í,,,1030626,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1030409,203.78,5,2,5,¦³,µL,7550000,37050,,0.0,0,,RPPNMLTLQHJFFAV47CA
¨õ«n¶m,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤¨õ«n¶m¤Ó¥­¸ô504«Ñ2§Ë1~30¸¹,89.0,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1030814,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0751018,121.27,3,2,2,¦³,µL,1000000,8246,,0.0,0,,RPUNMLSLQHJFFAV87CA
¥xªF¥«,¤g¦a,¦Û±j¬q151~180¦a¸¹,219.0,¦í,,,1030728,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3850000,17580,,0.0,0,§t¹D¸ô¥Î¦a¤§¥æ©ö,RPPNMLLKRHJFFAV66CA
¥xªF¥«,¤g¦a,«CªL¬q571~600¦a¸¹,3642.31,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1030724,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3450000,947,,0.0,0,,RPPNMLNLRHJFFAV96CA
¤Ó³Â¨½¶m,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤¨õ«n¶mÀs¬u¸ô1~30¸¹,6.53,°Ó,,,1030807,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤Q¼h,®M©Ð(1©Ð1ÆU1½Ã),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0870306,49.199999999999996,1,1,1,¦³,¦³,1380000,28049,,0.0,0,,RPRNMLLJRHJFFDV07CA
¤Ó³Â¨½¶m,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤¨õ«n¶mÀs¬u¸ô1~30¸¹,6.53,°Ó,,,1030807,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤Q¼h,®M©Ð(1©Ð1ÆU1½Ã),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0870306,49.199999999999996,1,1,1,¦³,¦³,1380000,28049,,0.0,0,,RPSNMLLJRHJFFDV17CA
ªøÀØ¶m,¤g¦a,¤jÅQ¨Ó¬q91~120¦a¸¹,7149.19,,­·´º°Ï,¹Aªª¥Î¦a,1030812,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6100000,853,,0.0,0,,RPRNMLPKRHJFFBV47DA
ªøÀØ¶m,¤g¦a,¤j­Ñ¨Ó¬q61~90¦a¸¹,1931.13,,­·´º°Ï,¹Aªª¥Î¦a,1030815,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3000000,1553,,0.0,0,,RPSNMLPKRHJFFBV57DA
ªøÀØ¶m,¤g¦a,¤j­Ñ¨Ó¬q61~90¦a¸¹,1579.38,,­·´º°Ï,¹Aªª¥Î¦a,1030815,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2500000,1583,,0.0,0,,RPTNMLPKRHJFFBV67DA
ªFªe¶m,¤g¦a,°ª­ì¬q1081~1110¦a¸¹,2022.0,,´ËªL°Ï,¹Aªª¥Î¦a,1030819,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,800000,396,,0.0,0,,RPQNMLPLRHJFFBV47DA
ªFªe¶m,¤g¦a,°ª­ì¬q931~960¦a¸¹,1915.0,,´ËªL°Ï,¹Aªª¥Î¦a,1030611,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,458800,240,,0.0,0,,RPTNMLTLQHJFFBV08DA
¦À¤W¶m,¤g¦a,¸UºÖ¬q901~930¦a¸¹,3174.9,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1030821,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4666000,1470,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPNMLSLQHJFFCV67DA
¦À¤W¶m,¤g¦a,¸UºÖ¬q901~930¦a¸¹,3174.86,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1030821,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4666000,1470,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQNMLSLQHJFFCV77DA
¦À¤W¶m,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤¦À¤W¶mºÖ¦N¤Gµó57«Ñ1~30¸¹,91.3,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1030718,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0830115,134.86,4,2,2,¦³,µL,2800000,20762,,0.0,0,½æ¤è«Y½æ²M,RPSNMLSLQHJFFCV97DA
¥xªF¥«,¤g¦a,¥xªF¬q1~30¦a¸¹,1.0,¦í,,,1030828,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,8800,0,,0.0,0,·î¹s¦a©Î¦³¦X¨Ö¨Ï¥Î¤§¥æ©ö¡C,RPUNMLTLQHJFFAV08DA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]¤s¦è¸ô¤@¬q255«Ñ1~30¸¹,110.28,¦í,,,1030811,¤g¦a4«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830413,198.32,4,2,3,¦³,µL,4000000,20169,,0.0,0,,RPVNMLMJRHJFFAV37DA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]§ó¥Í¥_¸ô613«Ñ1~30¸¹,116.04,¦í,,,1030820,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1030626,186.49,4,2,4,¦³,µL,6300000,33782,,0.0,0,,RPRNMLTLQHJFFAV67CA
¥xªF¥«,¤g¦a,Â×¤t¬q361~390¦a¸¹,2883.98,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1030730,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4510000,1564,,0.0,0,,RPSNMLTLQHJFFAV77CA
¨õ«n¶m,¤g¦a,¥[¸ôÄõ¬q421~450¦a¸¹,14830.0,,­·´º°Ï,¹Aªª¥Î¦a,1030820,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,9639500,650,,0.0,0,,RPVNMLTLQHJFFAV08CA
ºñ®q¶m,¤g¦a,·s¤¤¼d¬q481~510¦a¸¹,265.02,¦í,,,1030809,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3000000,11320,,0.0,0,,RPQNMLLJRHJFFAV66CA
¥xªF¥«,¤g¦a,·s¥Ð¬q721~750¦a¸¹,109.2,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1030801,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1900000,17399,,0.0,0,,RPQNMLMJRHJFFAV76CA
¦¨¥\Âí,¤g¦a,©¾´¼¬q1021~1050¦a¸¹,446.21,¦í,,,1030721,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4500000,10085,,0.0,0,,RPQNMLRKRHJFFBV47CA
³À³¥¶m,¤g¦a,¤j­ì¬q1021~1050¦a¸¹,14176.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1030812,¤g¦a11«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,14176000,1000,,0.0,0,,RPPNMLMJRHJFFCV86CA
³À³¥¶m,¤g¦a,Às¥Ð¬q1~30¦a¸¹,2126.82,¹A,,,1030728,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5000000,2351,,0.0,0,,RPQNMLMJRHJFFCV96CA
ªFªe¶m,¤g¦a,¥_¤K¨½¬q841~870¦a¸¹,3435.44,,­·´º°Ï,¹Aªª¥Î¦a,1030731,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5370000,1563,,0.0,0,,RPQNMLNJRHJFFBV96CA
¦¨¥\Âí,¤g¦a,©M¥­«n¬q871~900¦a¸¹,76.98,,­·´º°Ï,¹Aªª¥Î¦a,1030814,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,39000,507,,0.0,0,,RPPNMLLJRHJFFBV66CA
ªFªe¶m,¤g¦a,¥_¤K¨½¬q301~330¦a¸¹,4532.79,,­·´º°Ï,¹Aªª¥Î¦a,1030711,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6000000,1324,,0.0,0,,RPQNMLLJRHJFFBV76CA
ªFªe¶m,¤g¦a,¥_¤K¨½¬q271~300¦a¸¹,1633.5,,­·´º°Ï,¹Aªª¥Î¦a,1030711,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2630000,1610,,0.0,0,,RPRNMLLJRHJFFBV86CA
¦¨¥\Âí,¤g¦a,¤p°¨ªF¬q331~360¦a¸¹,3117.02,,­·´º°Ï,¹Aªª¥Î¦a,1030817,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4675000,1500,,0.0,0,,RPVNMLOJRHJFFBV57CA
ªøÀØ¶m,¤g¦a,¶Àª÷¾ô¬q901~930¦a¸¹,539.79,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1030729,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2900000,5372,,0.0,0,,RPQNMLMJRHJFFBV86CA
ªøÀØ¶m,¤g¦a,¤¤ÀØ¬q±½§O¤p¬q91~120¦a¸¹,13449.0,,­·´º°Ï,¹Aªª¥Î¦a,1030730,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,19360000,1440,,0.0,0,,RPTNMLOJRHJFFBV37CA
¥xªF¥«,¤g¦a,«Ø°ê¬q631~660¦a¸¹,347.0,°Ó,,,1030710,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1800000,5187,,0.0,0,,RPTNMLLJRHJFFAV96CA
¨õ«n¶m,¤g¦a,§Q®a¬q6691~6720¦a¸¹,2794.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1030808,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5760000,2062,,0.0,0,,RPUNMLLJRHJFFAV07CA
¥xªF¥«,©Ð¦a(¤g¦a+«Øª«),»OªF¿¤»OªFÉ]¤¤¿³¸ô¤»¬q361~390¸¹,240.46,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1030724,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤@¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0830820,124.26,2,1,3,¦³,µL,1300000,10462,,0.0,0,,RPVNMLLJRHJFFAV17CA
ºñ®q¶m,¤g¦a,¤W«n¼d¬q721~750¦a¸¹,1138.74,¹A,,,1030813,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4800000,4215,,0.0,0,,RPTNMLQKRHJFFAV57CA
ªøÀØ¶m,¤g¦a,·s¦Ë´ò¬q1231~1260¦a¸¹,831.66,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1030813,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3521000,4234,,0.0,0,,RPSNMLLJRHJFFBV07DA
ªøÀØ¶m,¤g¦a,·s¦Ë´ò¬q601~630¦a¸¹,1649.32,,­·´º°Ï,¹Aªª¥Î¦a,1030729,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,650000,394,,0.0,0,,RPPNMLQLRHJFFBV47DA
ªFªe¶m,¤g¦a,¥_¨Î¨½¬q331~360¦a¸¹,7607.52,,­·´º°Ï,¹Aªª¥Î¦a,1030624,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,11764000,1546,,0.0,0,,RPPNMLNJRHJFFBV96DA
