¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
±[­I¶m,¤g¦a,¤Ñ¦Z¬q391~420¦a¸¹,10.53,¦í,,,1040810,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,400140,38000,,0.0,0,,RPQNMLMJRHKFFCP66EA
Ûl®ä¶m,¤g¦a,¾ð¤l¸}¬q1351~1380¦a¸¹,6164.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1040630,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,9506100,1542,,0.0,0,,RPVNMLLLRHKFFAP07EA
ªL¤º¶m,¤g¦a,¶i¿³¬q691~720¦a¸¹,223.82,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1040817,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,580000,2591,,0.0,0,,RPQNMLOLRHKFFAP86EA
¤æ«nÂí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤æ«nÂí¥ú´_µó31~60¸¹,2.03,¨ä¥L,,,1040805,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880412,119.44,2,1,2,¦³,µL,1545888,12943,,0.0,0,¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡C,RPRNMLLMQHKFFBP76EA
ªê§ÀÂí,¤g¦a,ÑMÔ³¬q721~750¦a¸¹,647.73,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1040803,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,13300000,20533,,0.0,0,,RPPNMLOKRHKFFDP86DA
¥x¦è¶m,¤g¦a,°A¿³¬q331~360¦a¸¹,9821.26,,¤@¯ë¹A·~°Ï,¾i´Þ¥Î¦a,1040721,¤g¦a34«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4085536,416,,0.0,0,,RPPNMLLMQHKFFFP86DA
³Á¼d¶m,¤g¦a,¾ôÀY¬q2401~2430¦a¸¹,67.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1040707,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,76000,1134,,0.0,0,,RPQNMLLJRHKFFFP76DA
¤æ«nÂí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤æ«nÂí©ú©÷¨½«n©÷¦è¸ô265«Ñ1~30¸¹,123.29,¦í,,,1040722,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040225,206.14,4,3,3,¦³,µL,6600000,32017,,0.0,0,,RPQNMLLMQHKFFBP56DA
¤æ«nÂí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤æ«nÂí¥úºa¸ô56«Ñ1~30¸¹,231.96,¦í,,,1040806,¤g¦a3«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040325,239.12,4,3,4,¦³,µL,7000000,29274,,0.0,0,,RPSNMLLMQHKFFBP76DA
¤æ«nÂí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤æ«nÂí©ú©÷¨½34¾F«n©÷¦è¸ô220«Ñ5§Ë1~30¸¹,72.0,¦í,,,1040730,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0690926,90.0,2,2,2,¦³,µL,1800000,20000,,0.0,0,1.¥»¶R½æ®×¥ó¤¤ªº¤g¦a¼W­Èµ|, «´µ|¬Ò¥ÑÅv§Q¤HÃº¥I¡C,RPRNMLLJRHKFFBP09DA
¤G±[¶m,¤g¦a,¸q½å¬q841~870¦a¸¹,421.1,,¤@¯ë¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1040729,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,673760,1600,,0.0,0,,RPPNMLRLQHKFFCP07DA
ªê§ÀÂí,¤g¦a,¿»Á¦¬q121~150¦a¸¹,560.85,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1040718,¤g¦a5«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,9840000,17545,,0.0,0,,RPPNMLLMQHKFFDP66DA
³Á¼d¶m,¤g¦a,³\­í¼d¬q«á¦w¼d¤p¬q1231~1260¦a¸¹,6051.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1040815,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,8168850,1350,,0.0,0,,RPPNMLTLQHKFFFP47CA
ªF¶Õ¶m,¤g¦a,ªF¦w¬q151~180¦a¸¹,1780.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1040722,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3220000,1809,,0.0,0,,RPQNMLTLQHKFFFP57CA
³Á¼d¶m,¤g¦a,¤s¼d¬q811~840¦a¸¹,2684.81,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1040814,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2006250,747,,0.0,0,,RPRNMLRKRHKFFFP47CA
Ûl®ä¶m,¤g¦a,³Â¶é¬q2101~2130¦a¸¹,1953.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1040715,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4882500,2500,,0.0,0,,RPTNMLPKRHKFFAP07DA
Ûl®ä¶m,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤Ûl®ä¶m©µ¥­¸ô61~90¸¹,98.18,¦í,,,1040805,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0691220,111.11,2,1,2,¦³,µL,2500000,22500,,0.0,0,,RPUNMLRLQHKFFAP37DA
ªê§ÀÂí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤ªê§ÀÂí¤¤¿³¸ô1~30¸¹,90.0,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1040727,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0680618,121.8,3,1,2,¦³,µL,3600000,29557,,0.0,0,,RPTNMLRLQHKFFDP47CA
½Ç©¾¶m,¤g¦a,©¾ªF¬q871~900¦a¸¹,69.2,¦í,,,1040811,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1297660,18752,,0.0,0,,RPPNMLSLQHKFFDP17CA
¦èÁ³Âí,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,¶³ªL¿¤¦èÁ³Âí¦w©w¨½9¾F¦w©w151~180¸¹,130.77,¦í,,,1040730,¤g¦a3«Øª«1¨®¦ì1,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040504,224.6,4,3,4,¦³,¦³,6800000,30276,¤@¼Ó¥­­±,0.0,0,¨C¤á®x°|³]¸m¤G­Ó°±¨®¦ì¡A«Øª«Á`»ù¥]§tÀç·~µ|¡C,RPTNMLSLQHKFFCP47CA
¦èÁ³Âí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¦èÁ³Âí¦w©w¨½9¾F¦w©w151~180¸¹,126.85,¦í,,,1040730,¤g¦a3«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040504,218.96,4,3,4,¦³,µL,6800000,31056,,0.0,0,¨C¤á®x°|³]¸m¤G­Ó°±¨®¦ì¡A«Øª«Á`»ù¥]§tÀç·~µ|¡C,RPUNMLSLQHKFFCP57CA
¤ôªL¶m,¤g¦a,¤j¿³¬q691~720¦a¸¹,202.25,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1040807,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,300000,1483,,0.0,0,,RPPNMLKMQHKFFEP56CA
¤æ¤»¥«,¤g¦a,¤æ¤»¬q391~420¦a¸¹,160.0,°Ó,,,1040801,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2600000,16250,,0.0,0,,RPQNMLNLRHKFFAP56CA
¤æ¤»¥«,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤æ¤»¥«¶³ªL¸ô¤G¬q211~240¸¹,4.04,°Ó,,,1040812,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,¤Q¤T¼h,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0840513,39.54,1,1,1,¦³,¦³,850000,21497,,0.0,0,,RPOOMLSJRHKFFAP76CA
ªL¤º¶m,¤g¦a,ªL¤º¬q1171~1200¦a¸¹,155.0,,¤@¯ë¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1040810,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1000000,6452,,0.0,0,,RPUNMLLLRHKFFAP76CA
¥j§|¶m,¤g¦a,°ª­íªL¤lÀY¬q1~30¦a¸¹,1503.0,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,1040731,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4000000,2661,,0.0,0,,RPVNMLRLQHKFFAP37CA
¤æ¤»¥«,¤g¦a,ªLÀY¬q1771~1800¦a¸¹,133.0,¦í,,,1040710,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5980000,44962,,0.0,0,,RPWNMLRLQHKFFAP47CA
¤æ¤»¥«,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,¶³ªL¿¤¤æ¤»¥«¤½¥¿µó31~60¸¹,9.31,°Ó,,,1040813,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0871030,87.18,2,1,1,¦³,µL,1600000,18353,©Y¹D¾÷±ñ,0.0,0,,RPXNMLRLQHKFFAP57CA
¤æ¤»¥«,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤æ¤»¥«¶³ªL¸ô¤T¬q449«Ñ1~30¸¹,83.0,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1040716,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0911110,247.26,5,3,3,¦³,µL,4840000,19575,,0.0,0,,RPQOMLRLQHKFFAP96CA
Ûl®ä¶m,¤g¦a,µf¤l¬q1021~1050¦a¸¹,2457.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1040715,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3600000,1465,,0.0,0,,RPROMLRLQHKFFAP07CA
¥j§|¶m,¤g¦a,¦èµØ¬q1051~1080¦a¸¹,1101.0,¦í,,,1040619,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7750000,7039,,0.0,0,§t¥¼¿ì«O¦s«Øª«,RPPNMLSLQHKFFAP86CA
¤æ¤»¥«,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤æ¤»¥«¶³ªL¸ô¤T¬q449«Ñ1~30¸¹,83.0,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1040720,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0911110,247.26,5,3,3,¦³,µL,5200000,21030,,0.0,0,,RPRNMLSLQHKFFAP07CA
¤æ¤»¥«,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤æ¤»¥«¤æ¤»¤G¸ô361~390¸¹,145.89,¦í,,,1040507,¤g¦a3«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040106,239.9,4,2,4,¦³,µL,12500000,52105,,0.0,0,,RPPNMLMJRHKFFAP78CA
¤æ¤»¥«,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤æ¤»¥«¤æ¤»¤G¸ô361~390¸¹,201.31,¦í,,,1020910,¤g¦a3«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040106,256.58,5,3,5,¦³,µL,11580000,45132,,0.0,0,1.¥»Á`»ù«Y¼W«Ø«á¤§»ù®æ¡C,RPQNMLMJRHKFFAP88CA
¤æ¤»¥«,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤æ¤»¥«¤æ¤»¤G¸ô331~360¸¹,130.64,¦í,,,1020624,¤g¦a4«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040106,221.98,5,2,5,¦³,µL,8640000,38922,,0.0,0,1.¥»Á`»ù«Y¼W«Ø«á¤§»ù®æ¡C,RPRNMLMJRHKFFAP98CA
¤æ¤»¥«,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤æ¤»¥«¤æ¤»¤G¸ô331~360¸¹,130.64,¦í,,,1031202,¤g¦a4«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040106,221.98,5,2,5,¦³,µL,8900000,40094,,0.0,0,,RPTNMLMJRHKFFAP56CA
¤æ¤»¥«,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤æ¤»¥«¤æ¤»¤G¸ô331~360¸¹,133.78,¦í,,,1020728,¤g¦a3«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040106,227.0,4,2,4,¦³,µL,8840000,38943,,0.0,0,1.¥»Á`»ù«Y¼W«Ø«á¤§»ù®æ¡C,RPUNMLMJRHKFFAP66CA
¤æ¤»¥«,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤æ¤»¥«¤æ¤»¤G¸ô331~360¸¹,176.81,¦í,,,1020727,¤g¦a3«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040106,227.52,5,2,4,¦³,µL,9980000,43864,,0.0,0,,RPVNMLMJRHKFFAP76CA
¤æ¤»¥«,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,¶³ªL¿¤¤æ¤»¥«Às¼æ¨½©¾§µ¸ô151~180¸¹,29.59,¦í,,,1040810,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0841120,183.59,3,2,2,¦³,¦³,4500000,24511,©Y¹D¥­­±,0.0,0,,RPTNMLSLQHKFFAP27CA
¤æ¤»¥«,¤g¦a,®üÂ×±[¬q®üÂ×±[¤p¬q991~1020¦a¸¹,12.12,¦í,,,1040825,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,210975,17407,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPNMLKMQHKFFAP78CA
¤æ¤»¥«,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,¶³ªL¿¤¤æ¤»¥««Ø¿³¸ô176«Ñ19§Ë1~30¸¹,26.67,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1040811,¤g¦a1«Øª«1¨®¦ì1,¤@¼h,¤­¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0871220,98.74000000000001,1,1,2,¦³,¦³,1700000,17217,©Y¹D¥­­±,0.0,0,,RPSNMLLJRHKFFAP98CA
¤æ¤»¥«,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,¶³ªL¿¤¤æ¤»¥«¦¿­í¸ô100«Ñ3§Ë1~30¸¹,53.22,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1040815,¤g¦a1«Øª«1¨®¦ì1,¥|¼h¡A¤­¼h¡A«Î³»¬ð¥Xª«,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880926,151.24,4,2,2,¦³,¦³,1850000,12232,¤@¼Ó¥­­±,0.0,0,,RPTNMLLJRHKFFAP09CA
¤æ¤»¥«,¤g¦a,·Ë¬w¬q271~300¦a¸¹,99.5,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1040501,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,778000,7819,,0.0,0,,RPWNMLLJRHKFFAP76CA
¤æ¤»¥«,¤g¦a,·Ë¬w¬q271~300¦a¸¹,2.87,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1040729,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,22000,7666,,0.0,0,,RPOOMLLJRHKFFAP68CA
¥j§|¶m,¤g¦a,´Ñ½L­í¬q211~240¦a¸¹,283.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1040818,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2200000,7774,,0.0,0,,RPOOMLRLQHKFFAP76CA
¤æ¤»¥«,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤æ¤»¥«©ú¤s¸ô271~300¸¹,98.0,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,1040804,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0760130,134.53,8,3,3,¦³,µL,3980000,29584,,0.0,0,,RPRNMLPLRHKFFAP86CA
¤æ«nÂí,¤g¦a,¹´¯u¬q721~750¦a¸¹,1536.5,¹A,,,1040803,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3000000,1952,,0.0,0,,RPPNMLMJRHKFFBP88CA
¤j°ñ¶m,¤g¦a,Äª¦Ë«Ñ¬q1981~2010¦a¸¹,1000.0,¹A,,,1040508,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7260000,7260,,0.0,0,,RPTNMLRJRHKFFBP17CA
¤j°ñ¶m,¤g¦a,­XÐ¤¸}¬q2431~2460¦a¸¹,2528.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1040721,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1000000,396,,0.0,0,¥»µ§¤g¦a¦³¤T¤C¤­¯²¬ù.¥Ñ©Ó¯²¤H©Ó¶R.,RPPNMLRKRHKFFBP86CA
¤j°ñ¶m,¤g¦a,­XÐ¤¸}¬q2431~2460¦a¸¹,544.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1040721,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,200000,368,,0.0,0,¥»µ§¤g¦a¦³¤T¤C¤­¯²¬ù.¥Ñ©Ó¯²¤H©Ó¶R.,RPQNMLRKRHKFFBP96CA
¤¸ªø¶m,¤g¦a,ªø¥_¬q61~90¦a¸¹,104.0,,¯S©w¹A·~°Ï,¤ô§Q¥Î¦a,1040807,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,320000,3077,,0.0,0,,RPWNMLTJRHKFFEP97CA
¤f´ò¶m,¤g¦a,¶}¤¸¬q811~840¦a¸¹,1683.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1040817,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,723690,430,,0.0,0,«æ½æ¡C,RPQNMLLMQHKFFEP76CA
¤f´ò¶m,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤f´ò¶mº®´ä¸ô177«Ñ1~30¸¹,129.0,,¤@¯ë¹A·~°Ï,¾i´Þ¥Î¦a,1040726,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¹AªÙ,¿ûµ¬²V¾®¤g³y,0850327,211.59,4,1,4,¦³,µL,3580000,16920,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPRNMLOKRHKFFEP07CA
¤ôªL¶m,¤g¦a,¤ô«n¬q781~810¦a¸¹,1373.84,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1040812,¤g¦a5«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2335596,1700,,0.0,0,,RPQNMLSLQHKFFEP37CA
±[­I¶m,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤±[­I¶m¤­±`31~60¸¹,206.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1040801,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0700427,104.0,3,2,2,¦³,µL,1049700,10093,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPNMLLMQHKFFCP09CA
¤G±[¶m,¤g¦a,¤jÉÜ¬q841~870¦a¸¹,2829.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1040627,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2400000,848,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQNMLSLQHKFFCP17CA
ªê§ÀÂí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤ªê§ÀÂí¥­©M¨½7¾F¥ú©ú¸ô73«Ñ61~90¸¹,306.09,¤u,,,1020803,¤g¦a6«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040313,325.25,5,2,4,¦³,µL,12000000,36895,,0.0,0,,RPQNMLSLQHKFFDP27CA
¤g®wÂí,¤g¦a,¥ú´_¬q1021~1050¦a¸¹,2649.51,¤u,,,1040806,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,33660000,12704,,0.0,0,,RPTNMLPKRHKFFDP27CA
ªê§ÀÂí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤ªê§ÀÂí¥ß¤¯¨½¥ß·sµó61~90¸¹,133.36,¦í,,,1040810,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0860626,303.31,18,0,18,¦³,µL,14000000,46157,,0.0,0,,RPPNMLMLRHKFFDP66CA
ªL¤º¶m,¤g¦a,ªL¤º¬q1021~1050¦a¸¹,1440.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1040629,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,673500,468,,0.0,0,¥¼Á{¸ô³U¦a¡C,RPRNMLTLQHKFFAP27DA
³Á¼d¶m,¤g¦a,¾ôÀY¬q1321~1350¦a¸¹,370.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1040817,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3900000,10541,,0.0,0,,RPSNMLTJRHKFFFP67CA
³Á¼d¶m,¤g¦a,³\­í¼d¬q³\­í¼d¤p¬q541~570¦a¸¹,1015.0,,¤@¯ë¹A·~°Ï,¾i´Þ¥Î¦a,1040717,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,842450,830,,0.0,0,¿Ë¤Í¶¡¤§¶R½æ¡C,RPQNMLRLQHKFFFP37CA
¤g®wÂí,¤g¦a,±[«e¬q661~690¦a¸¹,3011.76,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1040715,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2710584,900,,0.0,0,¿Ë¤Í¶¡¤§¶R½æ¥æ©ö¡C,RPQNMLLJRHKFFDP56DA
¤æ«nÂí,©Ð¦a(¤g¦a+«Øª«),¶³ªL¿¤¤æ«nÂí¥ú´_µó31~60¸¹,1.63,¨ä¥L,,,1040805,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880412,92.81,2,2,1,¦³,µL,1201000,12940,,0.0,0,¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡C,RPUNMLMJRHKFFBP86DA
