¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°Ï¥Á±Ú¸ô¤@¬q211~240¸¹,365.0,¦í,,,1060928,¤g¦a4«Øª«5¨®¦ì0,¤@¼h¡A¤G¼h¡A¤T¼h,¤T¼h,©±­±(©±¾Q),¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0870727,586.53,0,0,0,µL,µL,71760000,122347,,0.0,0,¶R½æ¼Ð¦a¬°°Ó³õ¡A¦a¬F¤hµLªk½T©w®æ§½¡C(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPSNMLNLJHNFFCD87CA
«n°Ï,¤g¦a,«nÂ×¬q361~390¦a¸¹,1177.91,¹A,,,1061221,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,10333216,8773,,0.0,0,,RPWNMLMKJHNFFCD08CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°Ï¸ÎÂ×µó147«Ñ1~30¸¹,85.0,¦í,,,1061229,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0570330,85.09,3,2,2,¦³,µL,6500000,76390,,0.0,0,,RPSNMLPKJHNFFCD97CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°ÏªøªFµó131«Ñ31~60¸¹,67.0,¦í,,,1061222,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0590909,69.62,2,2,1,¦³,µL,1900000,27291,,0.0,0,¤G¿Ëµ¥¶¡¶R½æ,RPQOMLPKJHNFFCD87CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°Ï¦Û±j¨½27¾F¤¤µØªF¸ô¤G¬q151~180¸¹,4.23,¨ä¥L,,,1061226,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤Q¥|¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,0970229,46.05,1,1,1,¦³,¦³,2000000,43431,,0.0,0,,RPSOMLPKJHNFFCD08CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°Ï±Rµ½ªF¸ô1~30¸¹,58.0,¦í,,,1061208,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤gºc³y,0680501,87.36,6,1,4,¦³,µL,4500000,51511,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPSNMLRKJHNFFCD18CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°Ï¤¤µØªF¸ô¤G¬q151~180¸¹,2.75,¦í,,,1061222,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤Q¥|¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,0970229,31.759999999999998,1,1,1,¦³,¦³,1600000,50378,,0.0,0,,RPTNMLRKJHNFFCD28CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°Ï°ê¦wµó110«Ñ1~30¸¹,87.91,¦í,,,1061204,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0680511,138.39,3,2,2,¦³,µL,5900000,42633,,0.0,0,,RPXNMLKMJHNFFBD08CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°Ï¦w¤¤¸ô¤T¬q151~180¸¹,118.14,¦í,,,1061214,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031210,285.1,5,2,4,¦³,µL,16300000,57173,,0.0,0,,RPOOMLLMJHNFFBD37CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w«n°ÏÀ]«e¤G¸ô181~210¸¹,47.26,¦í,,,1061209,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041204,169.55,3,2,2,¦³,¦³,6800000,43176,©Y¹D¥­­±,32.9,900000,Åv§Q¤H¦@2¤H¦³¹q±è,RPVNMLMJKHNFFBD87CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°Ïªø·Ë¸ô¤T¬q373«Ñ241~270¸¹,74.3,¦í,,,1061216,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1060705,175.38,4,2,4,¦³,¦³,8250000,47041,,0.0,0,,RPRNMLQKJHNFFBD87CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°Ï¦w©÷µó174«Ñ79§Ë1~30¸¹,113.23,¦í,,,1061215,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,1051213,242.4,4,2,5,¦³,µL,14200000,58581,,0.0,0,,RPPNMLNLJHNFFBD47CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°Ï²W¦è¸ô222«Ñ1~30¸¹,102.63,¦í,,,1060513,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051201,154.27,5,2,3,¦³,µL,7800000,50561,,0.0,0,,RPVNMLPLJHNFFBD28CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°Ï·Ë¤ß¨½®ü¤¤µó774«Ñ1~30¸¹,107.76,¦í,,,1061221,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0830930,227.44,3,2,4,¦³,µL,8000000,35174,,0.0,0,,RPOOMLQLJHNFFBD77CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°Ï¥»­ìµó¤T¬q234«Ñ111§Ë1~30¸¹,106.38,¦í,,,1061125,¤g¦a3«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1060904,200.64,4,2,3,¦³,µL,8380000,41766,,0.0,0,,RPPNMLOKJHNFFBD47CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°Ï©²¦w¸ô¤­¬q11«Ñ1~30¸¹,92.01,¦í,,,1061214,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0700507,97.03,4,2,2,¦³,µL,3600000,37102,,0.0,0,,RPWNMLPKJHNFFBD28CA
¥_°Ï,¤g¦a,¥_¦w¬q1741~1770¦a¸¹,778.74,¦í,,,1030305,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,51866402,66603,,0.0,0,,RPUNMLTJKHNFFAD38CA
¥_°Ï,¤g¦a,¥_¦w¬q1741~1770¦a¸¹,741.84,¦í,,,1051217,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,50491485,68063,,0.0,0,,RPXNMLTJKHNFFAD68CA
¦w¥­°Ï,¤g¦a,ª÷µØ¬q31~60¦a¸¹,114.0,¦í,,,1061016,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,9200000,80702,,0.0,0,,RPQOMLLJKHNFFAD27CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥_°Ï©M½n¸ô¥|¬q91~120¸¹,90.75,¦í,,,1061122,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0740322,252.69,5,3,4,¦³,µL,13000000,51446,,0.0,0,,RPTNMLOLJHNFFAD87CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥_°Ï¥_ªù¸ô¤G¬q576«Ñ1~30¸¹,31.35,¦í,,,1061228,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0930330,143.05,3,2,2,¦³,¦³,5300000,37050,©Y¹D¥­­±,0.0,0,,RPXPMLMLJHNFFAD28CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥_°Ï¶}¤¸¸ô73«Ñ68§Ë1~30¸¹,45.0,¦í,,,1061230,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤@¼h,³z¤Ñ­í,¦í®a¥Î,¿j³y,0480101,34.6,1,1,1,¦³,µL,1100000,31792,,0.0,0,¿Ë¤Í©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPSNMLQLJHNFFAD97CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥_°Ï¨|½åµó61~90¸¹,62.52,°Ó,,,1030125,¤g¦a1«Øª«1¨®¦ì2,¤Q¤K¼h,¤G¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060706,364.28,3,2,3,¦³,¦³,28260000,77578,©Y¹D¥­­±,0.0,2000000,,RPRNMLRLJHNFFAD97CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥_°Ï¨|½åµó61~90¸¹,62.42,°Ó,,,1030120,¤g¦a1«Øª«1¨®¦ì2,¤Q¥|¼h,¤G¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060706,355.96000000000004,4,2,3,¦³,¦³,25000000,70233,©Y¹D¥­­±,0.0,2000000,,RPSNMLRLJHNFFAD08CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥_°Ï¤å½å¸ô1122«Ñ1~30¸¹,30.66,¦í,,,1061222,¤g¦a2«Øª«1¨®¦ì1,¤G¼h,¤­¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060810,82.69,2,2,1,¦³,¦³,5200000,62603,¨ä¥L,10.01,650000,,RPWPMLOLJHNFFAD38CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥_°Ï¤å½å¸ô1122«Ñ1~30¸¹,30.66,¦í,,,1061222,¤g¦a2«Øª«1¨®¦ì1,¤G¼h,¤­¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060810,82.53,2,2,1,¦³,¦³,5300000,64120,¨ä¥L,10.01,650000,,RPXPMLOLJHNFFAD48CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥_°Ï¤å½å¸ô1122«Ñ1~30¸¹,47.98,¦í,,,1061222,¤g¦a2«Øª«1¨®¦ì1,¤G¼h,¤­¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060810,130.45,3,2,2,¦³,¦³,8450000,62863,¤@¼Ó¥­­±,16.71,1300000,,RPOQMLOLJHNFFAD67CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥_°Ï¤å½å¸ô1122«Ñ1~30¸¹,41.69,¦í,,,1061222,¤g¦a2«Øª«1¨®¦ì0,¤G¼h,¤­¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060810,112.89,3,2,2,¦³,¦³,7200000,63779,,0.0,0,,RPPQMLOLJHNFFAD77CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥_°Ï¤å½å¸ô1122«Ñ1~30¸¹,44.79,¦í,,,1061222,¤g¦a2«Øª«1¨®¦ì1,¤T¼h,¤­¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060810,121.13,3,2,2,¦³,¦³,8000000,65695,¨ä¥L,10.01,700000,,RPQQMLOLJHNFFAD87CA
¤¤¦è°Ï,¤g¦a,«O¦w¬q151~180¦a¸¹,23.85,°Ó,,,1061206,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1701250,71331,,0.0,0,,RPVNMLTKJHNFFAD48CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥_°Ï¤å¦¨¤@¸ô61~90¸¹,92.94,¦í,,,1061123,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0911218,283.49,7,3,5,¦³,µL,18000000,63494,,0.0,0,,RPOPMLRKJHNFFAD77CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w¥­°Ï©É¥­¨½¼y¥­¸ô181~210¸¹,4.34,°Ó,,,1061211,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,¤Q¤T¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0841024,49.83,1,1,1,¦³,¦³,1650000,33113,,0.0,0,,RPQPMLRKJHNFFAD97CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¤¦è°Ï´ò¬üµó60«Ñ1~30¸¹,102.0,¦í,,,1061205,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0760414,164.32,4,2,3,¦³,µL,8000000,48685,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQOMLRKJHNFFAD87CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥_°Ï¤å¦¨¤G¸ô151~180¸¹,34.06,¦í,,,1061207,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1001027,166.3,3,3,2,¦³,¦³,9600000,57727,©Y¹D¥­­±,0.0,0,,RPTOMLSKJHNFFAD28CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï¨|¥­¤Gµó31~60¸¹,24.66,¦í,,,1061216,¤g¦a1«Øª«1¨®¦ì1,¤@¼h¡A¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0890822,152.20999999999998,3,2,2,¦³,¦³,6500000,42704,©Y¹D¥­­±,0.0,800000,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPVNMLQKJHNFFAD18CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¤¦è°Ï¤j¦P¸ô¤@¬q46«Ñ37§Ë1~30¸¹,58.49,°Ó,,,1061219,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0570719,79.02,3,1,2,¦³,µL,3850000,48722,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPSPMLQKJHNFFAD08CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¤¦è°Ï¤¤¦¨¸ô1~30¸¹,3.19,°Ó,,,1061218,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,¤G¤Q¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860127,37.55,1,1,1,¦³,¦³,1780000,47403,,0.0,0,,RPVQMLQKJHNFFAD48CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥_°Ï¥_¶éµó80«Ñ31~60¸¹,59.0,¦í,,,1061214,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0650524,109.62,4,1,2,¦³,µL,2260000,20617,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPQNMLRKJHNFFAD77CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥_°Ï¥_¶éµó80«Ñ1~30¸¹,72.0,¦í,,,1061214,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0641204,72.31,3,2,3,¦³,µL,2680000,37063,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPSNMLRKJHNFFAD97CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥_°ÏªL´Ë¸ô¤T¬q86«Ñ6§Ë1~30¸¹,72.0,¦í,,,1061214,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0670128,86.6,4,2,3,¦³,µL,5900000,68129,,0.0,0,,RPUNMLRKJHNFFAD18CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w¥­°Ï°·±d¸ô¤T¬q691~720¸¹,20.99,¦í,,,1061121,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0940917,93.49,2,2,1,¦³,¦³,4070000,43534,,0.0,0,ªþ®a¹q,RPSQMLPKJHNFFAD08CA
¤¤¦è°Ï,¤g¦a,Àôªe¬q2401~2430¦a¸¹,82.0,¦í,,,1061222,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,9400000,114634,,0.0,0,,RPQRMLPKJHNFFAD97CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¤¦è°Ï¥ÁÅv¸ô¤@¬q91~120¸¹,8.52,°Ó,,,1070105,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,¤@¼h,©±­±(©±¾Q),¦í®a¥Î,¿j³y,0000101,14.89,3,0,1,¦³,µL,1300000,87307,,0.0,0,·î¹s¦a©Î¦³¦X¨Ö¨Ï¥Î¤§¥æ©ö¡C,RPRPMLPKJHNFFAD87CA
¤¤¦è°Ï,¤g¦a,«O¦w¬q151~180¦a¸¹,186.0,°Ó,,,1060718,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,14066250,75625,,0.0,0,,RPPNMLPKJHNFFAD47CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¤¦è°Ï©M¯uµó31~60¸¹,14.01,¦í,,,1061223,¤g¦a3«Øª«1¨®¦ì0,¤K¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0880223,113.95,3,2,2,¦³,¦³,4380000,38438,,0.0,0,,RPROMLPKJHNFFAD77CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥_°Ï¥_ªù¸ô¤G¬q527«Ñ1~30¸¹,32.06,¦í,,,1061206,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0930329,142.98000000000002,3,2,2,¦³,¦³,5200000,36369,©Y¹D¥­­±,0.0,0,,RPTPMLPKJHNFFAD08CA
¤¤¦è°Ï,¤g¦a,¤­±ø´ä¬q961~990¦a¸¹,78.43,°Ó,,,1070105,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,10201750,130075,,0.0,0,,RPVQMLPKJHNFFAD38CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥_°Ï¤j¿³µó528«Ñ13§Ë91~120¸¹,86.95,¦í,,,1061221,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830419,178.1,5,2,3,¦³,µL,7000000,39304,,0.0,0,,RPXNMLRKJHNFFAD48CA
¥_°Ï,«Øª«,»O«n¥«¥_°Ï¤½¶é¸ô571~600¸¹,0.0,,,,1061222,¤g¦a0«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,0831015,208.3,5,3,4,¦³,¦³,5080000,24388,,0.0,0,¤g¦a©Ò¦³Åv¬°¤¯·R¤§®a,RPPPMLSKJHNFFAD97CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w¥­°Ï°·±d¸ô¤T¬q691~720¸¹,25.29,¦í,,,1061225,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0940917,114.53999999999999,2,2,2,¦³,µL,3300000,28811,,0.0,0,,RPTNMLSKJHNFFAD18CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w¥­°Ï«Ø¥­¤Cµó211~240¸¹,7.48,¦í,,,1070103,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤»¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830802,37.91,1,0,1,¦³,¦³,1300000,34292,,0.0,0,,RPROMLSKJHNFFAD08CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï¨|¥­¸ô31~60¸¹,13.74,¦í,,,1070102,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1021125,122.22999999999999,3,2,2,¦³,¦³,5400000,44179,©Y¹D¥­­±,0.0,0,,RPSOMLRKJHNFFAD08CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¤¤¦è°Ï³»¬ü¤Tµó151~180¸¹,17.9,¦í,,,1061210,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤K¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1051026,186.87,3,2,2,¦³,¦³,10400000,55654,©Y¹D¥­­±,0.0,0,,RPUOMLTKJHNFFAD48CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¤¦è°Ï¥ÁÅv¸ô¤@¬q151~180¸¹,15.11,°Ó,,,1061208,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0691125,89.78,4,2,3,¦³,µL,3120000,34752,,0.0,0,,RPSPMLRKJHNFFAD18CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥_°Ï¤å½å¸ô1122«Ñ1~30¸¹,26.99,¦í,,,1061222,¤g¦a2«Øª«1¨®¦ì0,¤T¼h,¤­¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060810,72.52000000000001,2,1,1,¦³,¦³,4590000,63293,,0.0,0,,RPSQMLOLJHNFFAD08CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥_°Ï¤å½å¸ô1122«Ñ1~30¸¹,30.66,¦í,,,1061222,¤g¦a2«Øª«1¨®¦ì1,¥|¼h,¤­¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060810,82.53,2,2,1,¦³,¦³,4990000,59846,¨ä¥L,10.01,650000,,RPTQMLOLJHNFFAD18CA
