¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¥«¬F¥_¤@¸ô361~390¸¹,36.32,¦í,,,1061113,¤g¦a1«Øª«1¨®¦ì3,¤G¤Q¤G¼h,¤G¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿û°©¿ûµ¬²V¾®¤g³y,0961231,417.01,0,0,0,µL,µL,39800000,95441,©Y¹D¥­­±,63.13,0,,RPSOMLRJKIMFFCB08CA
«n¤Ù°Ï,¤g¦a,¥Ã¬K¬q91~120¦a¸¹,23.33,¦í,,,1061117,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4000000,171453,,0.0,0,¿ËÄÝ¶¡¦@¦³¤g¦a¤§¶R½æ¡A½æ¤è½æ²M¡A¤g¦a¼W­Èµ|¥Ñ¶R¤è­t¾á¡C,RPVQMLQJKIMFFCB48CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤u·~°Ï¤@¸ô58«Ñ10§Ë31~60¸¹,18.06,¦í,,,1061102,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0810730,121.94,2,1,1,¦³,µL,6000000,49205,©Y¹D¥­­±,0.0,0,,RPXPMLRJKIMFFCB68CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¾¤©úªFµó391~420¸¹,16.24,¦í,,,1061009,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0841111,104.39,2,2,1,¦³,¦³,6050000,57956,¤É­°¾÷±ñ,0.0,0,¶§¥x¥~±À¡Cµn°O¦W¸q¤H2¤H¡C,RPSPMLQJKIMFFCB08CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°ÏÀs´I¤Q¤K¸ô151~180¸¹,131.25,¦í,,,1060901,¤g¦a4«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041229,326.05,6,2,5,¦³,¦³,39800000,122067,,0.0,0,,RPVOMLQJKIMFFCB28CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤W¦w¥_µó1~30¸¹,40.06,¦í,,,1061031,¤g¦a1«Øª«1¨®¦ì2,¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030528,307.6,4,2,2,¦³,¦³,22300000,72497,©Y¹D¥­­±,46.93,0,,RPWOMLPJKIMFFCB28CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï³{¥Ò¸ô75«Ñ1~30¸¹,4.92,¦í,,,1061114,¤g¦a1«Øª«2¨®¦ì0,¤C¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831108,30.38,1,0,1,¦³,¦³,1500000,49375,,0.0,0,,RPPQMLPJKIMFFCB77CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¤­±`µó361~390¸¹,2.67,°Ó,,,1061116,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0971128,28.33,1,1,1,¦³,µL,2400000,84716,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPQSMLQLKIMFFBB28CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¤T¥Á¸ô¤T¬q315«Ñ1~30¸¹,5.66,¦í,,,1061120,¤g¦a2«Øª«1¨®¦ì0,¤­¼h,¤C¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0780703,31.18,1,0,1,¦³,¦³,1200000,38486,,0.0,0,,RPXOMLNLKIMFFBB28CA
¥_¤Ù°Ï,¤g¦a,ªF¤s¬q241~270¦a¸¹,178.0,°Ó,,,1061011,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,21000000,117978,,0.0,0,,RPPRMLSLKIMFFBB28CA
¥_¤Ù°Ï,¤g¦a,¤¯¬ü¬q1561~1590¦a¸¹,65.84,¦í,,,1061107,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2987490,45375,,0.0,0,,RPTOMLTLKIMFFBB48CA
¥_¤Ù°Ï,¤g¦a,¦Pºa¬q1231~1260¦a¸¹,282.93,¦í,,,1061107,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,12837948,45375,,0.0,0,,RPUOMLTLKIMFFBB58CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¤s¦è¸ô¤T¬q271~300¸¹,35.29,¦í,,,1061012,¤g¦a1«Øª«1¨®¦ì2,¤Q¤C¼h,¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041022,299.37,4,2,2,¦³,¦³,22450000,78642,©Y¹D¥­­±,46.96,2600000,,RPUPMLTLKIMFFBB68CA
¥_¤Ù°Ï,¤g¦a,¤Ó­ì¬q121~150¦a¸¹,138.67,¦í,,,1061104,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,13000000,93748,,0.0,0,,RPSRMLTLKIMFFBB68CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°ÏÀô¤ÓªF¸ô601~630¸¹,23.74,¦í,,,1061101,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040615,143.10999999999999,3,2,2,¦³,¦³,6800000,47516,©Y¹D¥­­±,24.92,0,,RPUQMLMJJHNFFBB77CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¥Ã¿³µó361~390¸¹,37.95,¦í,,,1061017,¤g¦a1«Øª«2¨®¦ì1,¤T¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0780617,238.42,4,2,2,¦³,¦³,12500000,52428,©Y¹D¥­­±,0.0,0,¨®¦ì»P¥D«Øª«¬°¤À¶}ªº¶R½æ«´¬ù®Ñ,¨®¦ì¥æ©ö»ù®æ·s¥x¹ô242¸U¤¸,RPQPMLNJJHNFFBB37CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï­xºÖ¤Q¤»¸ô271~300¸¹,20.06,°Ó,,,1061105,¤g¦a1«Øª«1¨®¦ì1,¤Q¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030603,213.61,1,2,2,¦³,¦³,9880000,47525,©Y¹D¥­­±,30.97,1200000,,RPSNMLQLKIMFFBB97CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï±R¼w¤G¸ô¤G¬q211~240¸¹,22.62,°Ó,,,1060916,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤G¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051118,200.66,3,2,2,¦³,¦³,12970000,68389,©Y¹D¥­­±,31.48,1400000,,RPSOMLNLKIMFFBB77CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï­xºÖ¤Q¤E¸ô1~30¸¹,19.75,¦í,,,1061022,¤g¦a2«Øª«1¨®¦ì1,¤Q¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020925,157.84,3,2,2,¦³,¦³,8330000,52775,©Y¹D¥­­±,29.01,0,,RPOQMLLLKIMFFBB37CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï°·¦æ¸ô421~450¸¹,3.96,¦í,,,1061120,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,¤Q¤»¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840526,32.18,1,1,1,¦³,¦³,1505000,46768,,0.0,0,,RPPNMLNLKIMFFBB37CA
¥_°Ï,¤g¦a,¿à­í‚»¬q331~360¦a¸¹,108.4,¨ä¥L,,,1061114,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4032480,37200,,0.0,0,¤½³]¦a¥æ©ö,RPVOMLSKKIMFFBB48CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°ÏªQ¸qµó151~180¸¹,17.07,¦í,,,1061101,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0810903,105.77,3,2,2,¦³,¦³,5400000,51054,©Y¹D¾÷±ñ,0.0,0,,RPXRMLTKKIMFFBB09CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï±R¼w¤G¸ô¤@¬q141«Ñ1~30¸¹,51.0,¦í,,,1061028,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0950816,181.14,4,3,4,¦³,µL,12500000,69007,,0.0,0,,RPROMLKLKIMFFBB37CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°ÏÂn¶§¸ô¤T¬q331~360¸¹,18.52,¦í,,,1061029,¤g¦a0«Øª«1¨®¦ì1,¥|¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820805,120.82000000000001,3,2,2,¦³,¦³,5600000,46350,©Y¹D¾÷±ñ,0.0,0,,RPOQMLKLKIMFFBB27CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¤Ó¥­¸ô91~120¸¹,3.96,¦í,,,1061006,¤g¦a2«Øª«2¨®¦ì0,¤»¼h,¤Q¥|¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820831,31.42,1,0,1,¦³,¦³,1200000,38192,,0.0,0,,RPPQMLNKKIMFFBB57CA
¥_¤Ù°Ï,¤g¦a,¤Ó­ì¬q61~90¦a¸¹,138.68,¦í,,,1061102,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,13000000,93741,,0.0,0,,RPSQMLNKKIMFFBB87CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_°Ï¤­Åv¸ô151~180¸¹,12.07,°Ó,,,1061107,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0990908,112.28999999999999,2,2,1,¦³,¦³,7900000,70354,©Y¹D¾÷±ñ,18.69,0,,RPUQMLNKKIMFFBB08CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¤Ó­ì¸ô¤T¬q1111~1140¸¹,23.64,¦í,,,1061010,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021126,215.63,4,2,2,¦³,¦³,11600000,57193,©Y¹D¥­­±,32.04,1100000,,RPQNMLQKKIMFFBB67CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¥Ã¿³µó91~120¸¹,19.96,¦í,,,1061013,¤g¦a2«Øª«1¨®¦ì0,¥|¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0780419,121.75,3,2,2,¦³,¦³,5170000,42464,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPWRMLLKKIMFFBB18CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°ÏªQ¦Ë¸ô¤G¬q337«Ñ1~30¸¹,19.24,¦í,,,1061025,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0801213,110.2,3,2,2,¦³,¦³,4730000,42922,¤É­°¾÷±ñ,0.0,0,,RPUPMLLKKIMFFBB77CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°ÏªQ¦Ë¸ô¤G¬q337«Ñ1~30¸¹,10.32,¦í,,,1061025,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0801213,59.44,2,1,1,¦³,¦³,2530000,42564,,0.0,0,,RPVPMLLKKIMFFBB87CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¸k»·¸ô¤G¬q61~90¸¹,6.77,°Ó,,,1061102,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0810903,73.14,1,1,1,¦³,¦³,2433000,33265,¤É­°¾÷±ñ,0.0,0,,RPVPMLMKKIMFFBB97CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_°Ï±R¼w¸ô¤@¬q256«Ñ1~30¸¹,20.24,¦í,,,1061031,¤g¦a1«Øª«2¨®¦ì1,¥|¼h,¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820209,129.02,3,1,1,¦³,¦³,5360000,41544,©Y¹D¾÷±ñ,0.0,0,,RPVOMLQJKIMFFBB18CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¥_¤Ù¸ô240«Ñ1~30¸¹,24.23,¦í,,,1061111,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0770617,97.16999999999999,3,1,2,¦³,¦³,4000000,41165,,0.0,0,,RPXOMLQJKIMFFBB38CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°ÏÉÜ¬üµó151~180¸¹,28.6,¦í,,,1061101,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050523,165.49,3,2,2,¦³,¦³,11200000,67678,©Y¹D¥­­±,24.85,0,,RPPNMLQJKIMFFBB47CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°ÏÂn¶§¸ô¤T¬q121~150¸¹,21.45,¦í,,,1061115,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0740906,84.05000000000001,3,1,2,¦³,µL,3800000,45211,,0.0,0,,RPRRMLPJKIMFFBB97CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_°Ï¤¤²M¸ô¤@¬q631~660¸¹,12.87,¦í,,,1061002,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h¡A¤Q¤G¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880616,156.94,3,2,2,¦³,¦³,8000000,50975,©Y¹D¥­­±,0.0,0,,RPVTMLRJKIMFFBB78CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¤å©÷ªF¤@µó1~30¸¹,7.62,¦í,,,1061123,¤g¦a1«Øª«2¨®¦ì0,¤»¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0800701,42.94,1,1,1,¦³,¦³,1700000,39590,,0.0,0,,RPPOMLSJKIMFFBB77CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¤j³s¸ô¤@¬q61~90¸¹,46.3,¦í,,,1061117,¤g¦a3«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0711108,84.62,4,2,2,¦³,µL,2000000,23635,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C¨ü¶ÅÅv¶Å°È¼vÅT©Î¶Å°È©èÀv¤§¥æ©ö¡C,RPQOMLPJKIMFFBB57CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è°Ï¤¯ºÖµó61~90¸¹,11.51,¦í,,,1061106,¤g¦a1«Øª«1¨®¦ì2,¥|¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860426,97.86,2,1,1,¦³,¦³,5150000,52632,©Y¹D¾÷±ñ,23.14,0,,RPSQMLQLKIMFFAB18CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï°ª¤u¸ô241~270¸¹,15.25,¦í,,,1061113,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,¤Q¤G¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830630,119.31,3,1,1,¦³,¦³,3800000,31850,¤É­°¾÷±ñ,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQOMLSLKIMFFAB97CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï°ª¤u¸ô241~270¸¹,9.81,¦í,,,1061103,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830630,76.62,2,1,1,¦³,¦³,4300000,56128,©Y¹D¥­­±,0.0,800000,,RPXNMLTLKIMFFAB68CA
¤¤°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤¤°Ï¤½¶é¸ô54¤§1~30¸¹,7.02,°Ó,,,1061110,¤g¦a2«Øª«1¨®¦ì0,¤­¼h,¤­¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0610128,43.2,1,1,1,¦³,µL,1230000,28472,,0.0,0,,RPWNMLQLKIMFFAB28CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï¬ü§ø¸ô¤G¬q151~180¸¹,20.03,¦í,,,1061031,¤g¦a5«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0800725,199.64000000000001,4,2,2,¦³,¦³,8360000,41875,©Y¹D¥­­±,0.0,800000,,RPQNMLNLKIMFFAB37CA
ªF°Ï,¤g¦a,³»¾ô¤lÀY¬q31~60¦a¸¹,29.87,¨ä¥L,,,1061116,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,600000,20087,,0.0,0,¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPVPMLPKKIMFFAB18CA
¦è°Ï,¤g¦a,«á‚W¤l¬q91~120¦a¸¹,19.0,°Ó,,,1060918,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3156850,166150,,0.0,0,,RPTOMLPKKIMFFAB87CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«ªF°Ï¤Q¥Ò¸ô13«Ñ31~60¸¹,7.16,¦í,,,1061022,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0780511,29.18,1,1,1,¦³,¦³,1320000,45236,,0.0,0,,RPROMLSKKIMFFAB97CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¤½À]¸ô202«Ñ1~30¸¹,21.73,¦í,,,1061104,¤g¦a2«Øª«1¨®¦ì0,¤»¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850104,127.37,3,2,2,¦³,¦³,5880000,46165,,0.0,0,,RPOOMLLLKIMFFAB07CA
«n°Ï,¤g¦a,¾ð¤l¸}¬q1081~1110¦a¸¹,688.6,¤u,,,1060823,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,52075371,75625,,0.0,0,,RPTNMLMLKIMFFAB57CA
«n°Ï,¤g¦a,¾ð¤l¸}¬q1081~1110¦a¸¹,20.87,¤u,,,1060913,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1578042,75613,,0.0,0,,RPUNMLMLKIMFFAB67CA
¤¤°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤¤°Ï¤¤µØ¸ô¤@¬q121~150¸¹,1.5,°Ó,,,1061117,¤g¦a1«Øª«1¨®¦ì0,¤Q¥|¼h,¤Q¤E¼h,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¿û°©¿ûµ¬²V¾®¤g³y,0850520,33.760000000000005,1,1,1,¦³,¦³,1540000,45616,,0.0,0,,RPQNMLTJKIMFFAB77CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è°Ï¦V¤W¥_¸ô91~120¸¹,27.01,¦í,,,1061029,¤g¦a1«Øª«1¨®¦ì2,¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870710,276.1,4,2,2,¦³,¦³,18880000,68381,©Y¹D¾÷±ñ,0.0,0,,RPRNMLLKKIMFFAB17CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«ªF°ÏªF¾Çµó119«Ñ1~30¸¹,104.68,¦í,,,1061108,¤g¦a4«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0930827,210.08,4,2,4,¦³,¦³,13150000,62595,,0.0,0,,RPQPMLLKKIMFFAB27CA
¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è°Ï¦V¤W¥_¸ô123«Ñ1~30¸¹,26.1,¦í,,,1061006,¤g¦a1«Øª«1¨®¦ì2,¤­¼h,¤»¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0910404,136.3,4,2,2,¦³,¦³,3600000,26412,©Y¹D¥­­±,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C«ù¤À¥æ©ö¡C,RPQNMLSJKIMFFAB67CA
