╢m┬эел░╧,ецйЎ╝╨к║,дgжa░╧мqжь╕mй╬л╪кл░╧к∙╡P,дgжa▓╛┬р┴`н▒┐nендшд╜д╪,│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬д└░╧,лD│гелдgжaи╧е╬╜sйw,ецйЎж~дыдщ,ецйЎ╡з┤╔╝╞,▓╛┬р╝hж╕,┴`╝╙╝h╝╞,л╪кллм║A,еDнnе╬│~,еDнnл╪зў,л╪┐vз╣жиж~ды,л╪кл▓╛┬р┴`н▒┐nендшд╜д╪,л╪кл▓{кpоцз╜-й╨,л╪кл▓{кpоцз╜-╞U,л╪кл▓{кpоцз╜-╜├,л╪кл▓{кpоцз╜-╣j╢б,ж│╡L║▐▓z▓╒┬┤,┴`╗∙д╕,│ц╗∙иCендшд╜д╪,иожь├■зO,иожь▓╛┬р┴`н▒┐nендшд╜д╪,иожь┴`╗∙д╕,│╞╡∙,╜s╕╣
дTе┴░╧,й╨жa(дgжa+л╪кл),░к╢пелдTе┴░╧е┐й╛╕Ї241~270╕╣,4.55,жэ,,,1010905,дgжa1л╪кл2иожь0,дQ╝h,дGдQд@╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0840509,61.440000000000005,1,1,1,ж│,ж│,1600000,26045,,0.0,0,,RPOOMLKLRHHFFDE67CA
дTе┴░╧,й╨жa(дgжa+л╪кл),░к╢пелдTе┴░╧дjи╔╕Ї31~60╕╣,20.78,жэ,,,1010810,дgжa1л╪кл1иожь0,дн╝hбAд╗╝h,дK╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0841129,114.04,3,2,2,ж│,ж│,2500000,21921,,0.0,0,,RPQNMLPLRHHFFDE28CA
дTе┴░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пелдTе┴░╧╡qкF╕Ї151~180╕╣,13.92,░╙,,,1010815,дgжa1л╪кл1иожь1,дQ╝hбA╣q▒ш╝╙▒ш╢б,дQдK╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830523,186.64,4,2,2,ж│,ж│,4700000,25182,йY╣Dенн▒,0.0,0,,RPWOMLLLRHHFFDE58CA
дTе┴░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пелдTе┴░╧─▒е┴╕Ї181~210╕╣,11.3,░╙,,,1010704,дgжa1л╪кл1иожь1,д╗╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0940309,125.23,4,2,2,ж│,ж│,9200000,73462,йY╣Dенн▒,0.0,0,,RPTNMLOKRHHFFDE38CA
дTе┴░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пелдTе┴░╧─▒е┴╕Ї181~210╕╣,12.03,░╙,,,1010704,дgжa1л╪кл1иожь1,д╗╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0940309,133.6,4,2,2,ж│,ж│,9200000,68861,йY╣Dенн▒,0.0,0,,SPTNMLOKRHHFFDE48CA
дTе┴░╧,й╨жa(дgжa+л╪кл),░к╢пелдTе┴░╧мK╢з╡є31~60╕╣,7.6,░╙,,,1010906,дgжa1л╪кл1иожь0,дC╝h,дQ╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0841020,65.66,2,1,1,ж│,ж│,1360000,20714,,0.0,0,,RPQOMLOKRHHFFDE18CA
дTе┴░╧,й╨жa(дgжa+л╪кл),░к╢пелдTе┴░╧дEжpд@╕Ї451~480╕╣,12.73,жэ,,,1010820,дgжa2л╪кл2иожь0,дQ╝h,дQдK╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),,┐√╡м▓V╛одg│y,0790927,136.69,3,2,2,ж│,ж│,3500000,25605,,0.0,0,,RPTOMLLKRHHFFDE18CA
дTе┴░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пелдTе┴░╧й·╜х╡є61~90╕╣,18.79,жэ,,,1010804,дgжa1л╪кл1иожь1,дQдG╝h,дGдQд╗╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0870501,223.78,4,2,2,ж│,ж│,11000000,49156,йY╣Dенн▒,23.87,0,,RPPOMLMKRHHFFDE87CA
дTе┴░╧,й╨жa(дgжa+л╪кл),░к╢пелдTе┴░╧дEжpдG╕Ї121~150╕╣,8.14,жэ,,,1010817,дgжa1л╪кл1иожь0,е|╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0831022,84.88,3,2,2,╡L,ж│,2680000,31575,,0.0,0,,RPQNMLKKRHHFFDE67CA
дTе┴░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пелдTе┴░╧╣йдх╡є61~90╕╣,18.42,жэ,,,1010809,дgжa1л╪кл1иожь1,дC╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0890929,130.45,3,2,2,ж│,ж│,4800000,36795,йY╣Dенн▒,23.35,0,,RPWNMLKKRHHFFDE28CA
дTе┴░╧,й╨жa(дgжa+л╪кл),░к╢пелдTе┴░╧дj┬╫д@╕Ї89л╤71з╦1~30╕╣,39.8,жэ,,,1010821,дgжa1л╪кл1иожь0,д@╝h,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),,┐√╡м▓V╛одg│y,0680106,78.75,3,2,2,ж│,╡L,3200000,40635,,0.0,0,,RPVOMLKKRHHFFDE28CA
дTе┴░╧,й╨жa(дgжa+л╪кл),░к╢пелдTе┴░╧е┐┐│╕Ї31~60╕╣,2.57,жэ,,,1010829,дgжa1л╪кл1иожь0,дQ╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0860902,35.14,1,1,1,ж│,ж│,860000,24473,,0.0,0,,RPVPMLKKRHHFFDE38CA
дp┤ф░╧,й╨жa(дgжa+л╪кл),░к╢пелдp┤ф░╧╕q┐│╡є1~30╕╣,13.67,жэ,,,1010821,дgжa2л╪кл2иожь0,дC╝h,дQд╗╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830316,99.28,3,2,2,ж│,ж│,2175000,21907,,0.0,0,,RPVNMLRJRHHFFCE68CA
лe┬э░╧,й╨жa(дgжa+л╪кл),░к╢пеллe┬э░╧│═▒█е|╕Ї931~960╕╣,14.24,жэ,,,1010817,дgжa2л╪кл1иожь0,дE╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0940524,120.08,3,2,2,ж│,ж│,4320000,35975,,0.0,0,,RPPOMLRJRHHFFCE18CA
лe┬э░╧,й╨жa(дgжa+л╪кл),░к╢пеллe┬э░╧║╓е┴╡є48л╤1~30╕╣,80.0,жэ,,,1010821,дgжa1л╪кл1иожь0,е■,дT╝h,│zд╤нэ,,┐√╡м▓V╛одg│y,0691011,173.84,5,1,3,ж│,╡L,3500000,20133,,0.0,0,,RPQNMLKLRHHFFCE67CA
лe┬э░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пеллe┬э░╧╖s╕┼╕Ї271~300╕╣,111.18,дu,,,1010906,дgжa3л╪кл1иожь2,д╗╝h,дK╝h,дu╝t,дu╖~е╬,┐√╡м▓V╛одg│y,0791213,595.2,0,0,0,╡L,ж│,10800000,,йY╣Dенн▒,0.0,0,,RPPNMLPKRHHFFCE97CA
ек└ч░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пелек└ч░╧дхдt╕Ї361~390╕╣,21.05,░╙,,,1010808,дgжa1л╪кл1иожь1,дQ╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1010530,247.10000000000002,4,2,2,ж│,ж│,13050000,56503,йY╣Dенн▒,36.49,1150000,,RPQQMLPLRHHFFEE68CA
ек└ч░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пелек└ч░╧дхд╤╕Ї151~180╕╣,12.34,жэ,,,1010809,дgжa1л╪кл1иожь1,е|╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0850905,133.01,3,2,2,ж│,ж│,3850000,28946,йY╣D╛ў▒ё,0.0,0,,RPRQMLPLRHHFFEE78CA
ек└ч░╧,й╨жa(дgжa+л╪кл),░к╢пелек└ч░╧ипеш╕Ї61~90╕╣,26.98,жэ,,,1010905,дgжa1л╪кл1иожь0,дQд@╝h,дQдC╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0790215,222.97000000000003,4,1,2,ж│,ж│,7600000,34085,,0.0,0,,RPOOMLPLRHHFFEE28CA
ек└ч░╧,дgжa,╖s╔▄мqдCдpмq901~930жa╕╣,219.0,жэ,,,1010806,дgжa4л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,33200000,151598,,0.0,0,,RPTOMLLLRHHFFEE38CA
ек└ч░╧,дgжa,еклnмq1891~1920жa╕╣,166.0,жэ,,,1010827,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,9300000,56024,,0.0,0,,RPPNMLNLRHHFFEE08CA
ек└ч░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пелек└ч░╧д╢╣╪╕Ї221л╤1~30╕╣,32.29,жэ,,,1010823,дgжa1л╪кл1иожь1,дE╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1000916,176.70999999999998,4,2,2,ж│,ж│,6950000,39331,йY╣Dенн▒,16.05,0,,RPWPMLSLRHHFFEE86CA
ек└ч░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пелек└ч░╧д╢╣╪╕Ї221л╤31~60╕╣,30.74,жэ,,,1010823,дgжa1л╪кл1иожь1,дC╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,1000916,164.35,4,2,2,ж│,ж│,6300000,38332,йY╣Dенн▒,16.05,0,,RPXPMLSLRHHFFEE96CA
ек└ч░╧,й╨жa(дgжa+л╪кл),░к╢пелек└ч░╧╡╪оL╕Ї1411~1440╕╣,144.62,░╙,,,1010827,дgжa1л╪кл1иожь0,е■,дн╝h,│zд╤нэ,жэ░╙е╬,┐√╡м▓V╛одg│y,1000603,538.95,5,2,7,ж│,╡L,43200000,80156,,0.0,0,,RPSOMLKLRHHFFEE18CA
╖г▒ъ░╧,й╨жa(дgжa+л╪кл),░к╢пел╖г▒ъ░╧дgоwд@╕Ї151~180╕╣,10.37,жэ,,,1010817,дgжa1л╪кл1иожь0,дG╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0941206,78.8,2,1,1,ж│,ж│,2500000,31726,,0.0,0,,RPRNMLKLRHHFFEE97CA
ек└ч░╧,й╨жa(дgжa+л╪кл),░к╢пелек└ч░╧е┴▒┌д@╕Ї901л╤26з╦1~30╕╣,8.57,жэ,,,1010831,дgжa1л╪кл1иожь0,дQдG╝h,дQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0850712,94.6,2,1,1,ж│,ж│,2350000,24840,,0.0,0,,RPSOMLSKRHHFFEE88CA
╖г▒ъ░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╖г▒ъ░╧░к╖гд╜╕Ї1747л╤31~60╕╣,20.02,жэ,,,1010809,дgжa1л╪кл1иожь1,е|╝h,дE╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0821223,137.26,4,2,2,ж│,ж│,3350000,24405,йY╣Dенн▒,0.0,0,,RPUNMLSKRHHFFEE98CA
╖г▒ъ░╧,й╨жa(дgжa+л╪кл),░к╢пел╖г▒ъ░╧┐│╖г╕Ї309л╤50з╦1~30╕╣,10.89,░╙,,,1010815,дgжa1л╪кл1иожь0,дQе|╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0951016,76.33,2,1,1,ж│,ж│,2450000,32096,,0.0,0,,RPRPMLSKRHHFFEE88CA
ек└ч░╧,й╨жa(дgжa+л╪кл),░к╢пелек└ч░╧е▀╣D╕Ї1~30╕╣,3.73,░╙,,,1010822,дgжa1л╪кл1иожь0,дK╝h,дQ╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0830115,33.269999999999996,1,1,1,ж│,ж│,1000000,30053,,0.0,0,,RPVNMLKKRHHFFEE28CA
ек└ч░╧,й╨жa(дgжa+л╪кл),░к╢пелек└ч░╧л░оp╕Ї1~30╕╣,8.69,жэ,,,1010820,дgжa1л╪кл1иожь0,дK╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0970410,83.26,2,1,1,ж│,ж│,3250000,39035,,0.0,0,,RPPNMLKKRHHFFEE67CA
╖г▒ъ░╧,й╨жa(дgжa+л╪кл),░к╢пел╖г▒ъ░╧е_йў╡є121~150╕╣,72.16,жэ,,,1010805,дgжa1л╪кл1иожь0,е■,е|╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0871207,151.28,4,3,3,ж│,╡L,5000000,33051,,0.0,0,,RPUNMLRJRHHFFEE78CA
╖г▒ъ░╧,й╨жa(дgжa+л╪кл),░к╢пел╖г▒ъ░╧╝wе┴╕Ї151~180╕╣,16.46,жэ,,,1010829,дgжa1л╪кл1иожь0,д╗╝h,дQдG╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),░ъе┴жэжv,┐√╡м▓V╛одg│y,0851030,136.64,5,0,5,ж│,ж│,3400000,24883,,0.0,0,,RPPOMLRJRHHFFEE38CA
ек└ч░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пелек└ч░╧е┴▒┌д@╕Ї991~1020╕╣,8.93,жэ,,,1010625,дgжa1л╪кл1иожь1,дQе|╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,игифеж╡n░Oи╞╢╡,1001202,101.82,2,2,1,ж│,ж│,4960000,48711,йY╣Dенн▒,17.58,0,,RPQOMLRJRHHFFEE48CA
╖г▒ъ░╧,й╨жa(дgжa+л╪кл),░к╢пел╖г▒ъ░╧╝wе┴╕Ї601~630╕╣,33.48,жэ,,,1010828,дgжa3л╪кл1иожь0,д@╝hбA├M╝╙,е|╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0680305,80.21,2,1,1,ж│,╡L,3200000,39895,,0.0,0,,RPRPMLRJRHHFFEE68CA
йгдs░╧,й╨жa(дgжa+л╪кл),░к╢пелйгдs░╧е█╝ц╕Ї239л╤1з╦1~30╕╣,69.0,ифеL,╢mз°░╧,дA║╪л╪┐vе╬жa,1010830,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэоaе╬,е[▒j┐j│y,0691030,76.84,2,2,2,ж│,╡L,2400000,31234,,0.0,0,,RPTNMLNKRHHFFAS76CA
йгдs░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пелйгдs░╧йгдs╕Ї511~540╕╣,8.54,жэ,,,1010830,дgжa1л╪кл1иожь1,дE╝h,дGдQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0841118,146.32,4,2,2,ж│,ж│,2100000,14352,йY╣Dенн▒,0.0,0,,RPRPMLNKRHHFFAS76CA
└▒к√░╧,й╨жa(дgжa+л╪кл),░к╢пел└▒к√░╧е┴е═╡є198л╤1~30╕╣,86.99,жэ,,,1010803,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэ░╙е╬,е[▒j┐j│y,0681031,110.9,2,1,2,ж│,╡L,2300000,20739,,0.0,0,,RPRNMLMKRHHFFAS09CA
╛Ї└Y░╧,й╨жa(дgжa+л╪кл),░к╢пел╛Ї└Y░╧лn╖╛╕Їкў║╓дGл╤31~60╕╣,17.02,жэ,,,1010828,дgжa0л╪кл1иожь0,дQдG╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0831117,191.74,3,2,2,ж│,ж│,2500000,13038,,0.0,0,,RPSNMLQLRHHFFAS07CA
йгдs░╧,дgжa,д╢╣╪мq1261~1290жa╕╣,137.08,,,,1010905,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2347200,17122,,0.0,0,,RPPOMLNJIIHFFAS18CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧йM╝w╡є31~60╕╣,18.73,жэ,,,1010817,дgжa1л╪кл1иожь0,дT╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,0991220,151.07,4,2,2,ж│,ж│,6630000,43888,,0.0,0,,RPVNMLMKRHHFFBS96CA
╗ёдs░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╗ёдs░╧е▀╝w╡є151~180╕╣,10.1,░╙,,,1010824,дgжa1л╪кл1иожь1,дE╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1001101,133.98,3,2,2,ж│,ж│,6550000,48888,д╔н░╛ў▒ё,12.97,0,,RPXNMLKKRHHFFBS96CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧дх╝с╡є61~90╕╣,13.42,жэ,,,1010817,дgжa1л╪кл1иожь0,дK╝h,дK╝h,╡╪╖H(10╝hзtеHдUж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0830620,78.47,3,2,2,ж│,ж│,1900000,24212,,0.0,0,,RPPOMLKKRHHFFBS88CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧е_йўдT╡є1~30╕╣,10.71,жэ,,,1010820,дgжa1л╪кл1иожь0,дQд@╝h,дQдC╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1010409,74.99000000000001,2,1,1,ж│,ж│,2880000,38404,,0.0,0,,RPRNMLKKRHHFFBS98CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧е_йўдT╡є1~30╕╣,10.71,жэ,,,1010821,дgжa1л╪кл1иожь0,дC╝h,дQдC╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,┐√╡м▓V╛одg│y,1010409,74.99000000000001,2,1,1,ж│,ж│,3200000,42671,,0.0,0,,RPSNMLKKRHHFFBS09CA
дTе┴░╧,дgжa,╞W╖Rмq211~240жa╕╣,0.38,ифеL,,,1010906,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,13771,36450,,0.0,0,,RPSNMLOLRHHFFDE48DA
лe┬э░╧,й╨жa(дgжa+л╪кл),░к╢пеллe┬э░╧дTжhдT╕Ї121~150╕╣,2.08,░╙,,,1010829,дgжa2л╪кл1иожь0,дK╝h,дQдE╝h,оMй╨(1й╨1╞U1╜├),жэоaе╬,┐√╡м▓V╛одg│y,0840327,42.510000000000005,1,1,1,ж│,ж│,1100000,25875,,0.0,0,,RPTNMLMJIIHFFCE27DA
дTе┴░╧,й╨жa(дgжa+л╪кл),░к╢пелдTе┴░╧е_ендG╡є5л╤1~30╕╣,11.52,░╙,,,1010813,дgжa1л╪кл1иожь0,дE╝h,дQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),,┐√╡м▓V╛одg│y,0701119,117.50999999999999,3,2,2,ж│,╡L,1900000,16169,,0.0,0,,RPQPMLKKRHHFFDE97DA
дTе┴░╧,й╨жa(дgжa+л╪кл),░к╢пелдTе┴░╧дj┬╫д@╕Ї335л╤2з╦1~30╕╣,51.34,жэ,,,1010615,дgжa2л╪кл1иожь0,е■,е|╝h,│zд╤нэ,,┐√╡м▓V╛одg│y,0771223,136.96,4,2,4,ж│,╡L,4600000,33586,,0.0,0,,RPTNMLKKRHHFFDE08DA
╖s┐│░╧,й╨жa(дgжa+л╪кл),░к╢пел╖s┐│░╧┤_┐│д@╕Ї31~60╕╣,5.03,░╙,,,1010820,дgжa2л╪кл1иожь0,дн╝h,дQдG╝h,оMй╨(1й╨1╞U1╜├),,┐√╡м▓V╛одg│y,0720505,46.44,1,1,1,ж│,ж│,760000,16364,,0.0,0,,RPRNMLLKRHHFFBE77DA
нd╢о░╧,й╨жa(дgжa+л╪кл),░к╢пелнd╢о░╧йMенд@╕Ї181~210╕╣,26.5,░╙,,,1010818,дgжa1л╪кл1иожь0,дE╝h,дQдG╝h,┐ьд╜░╙╖~дj╝╙,,┐√╡м▓V╛одg│y,0790321,284.93,0,0,0,╡L,ж│,4800000,16846,,0.0,0,,RPTNMLKLRHHFFBE97DA
╞Q╤L░╧,дgжa,дjкFмq721~750жa╕╣,124.0,░╙,,,1010829,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,8964000,72290,,0.0,0,,RPWNMLRJRHHFFAE68DA
м№┐@░╧,й╨жa(дgжa+л╪кл),░к╢пелм№┐@░╧м№┐│╡є121~150╕╣,102.86,жэ,,,1010730,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0991129,176.81,5,1,3,ж│,╡L,5800000,32804,,0.0,0,,RPPNMLMKRHHFFFS76CA
дj╝d░╧,дgжa,дп╝wмq181~210жa╕╣,310.21,╣A,,,1010906,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,8106000,26131,,0.0,0,,RPTOMLSJIIHFFGS07CA
дj╝d░╧,й╨жa(дgжa+л╪кл),░к╢пелдj╝d░╧е├к┌╕Ї61~90╕╣,58.0,жэ,,,1010731,дgжa1л╪кл1иожь0,е■,дG╝h,│zд╤нэ,жэ░╙е╬,е[▒j┐j│y,0700225,66.22,6,2,3,ж│,╡L,3000000,45304,,0.0,0,,RPOOMLKKRHHFFGS66CA
з№кL░╧,дgжa,╖s╔▄мq271~300жa╕╣,6678.0,╣A,д@пы╣A╖~░╧,╣Aкке╬жa,1010829,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,7200000,1078,,0.0,0,,RPPNMLMLRHHFFCS56CA
дjк└░╧,дgжa,жyдs╕}мq1171~1200жa╕╣,2569.95,╣A,д@пы╣A╖~░╧,╣Aкке╬жa,1010723,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,29676178,11547,,0.0,0,,RPPNMLTKRHHFFDS27CA
дjк└░╧,дgжa,жyдs╕}мq1171~1200жa╕╣,3012.73,╣A,д@пы╣A╖~░╧,╣Aкке╬жa,1010723,дgжa2л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,34789124,11547,,0.0,0,,RPRNMLTKRHHFFDS47CA
дjк└░╧,дgжa,жyдs╕}мq1171~1200жa╕╣,448.36,╣A,,,1010723,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,5177381,11547,,0.0,0,,RPSNMLTKRHHFFDS57CA
│╛кQ░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел│╛кQ░╧╝с┤Є╕Ї208л╤1~30╕╣,16.29,жэ,,,1010829,дgжa1л╪кл1иожь1,дQдK╝h,дGдQе|╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0860113,103.4,3,2,2,ж│,ж│,3800000,36752,йY╣Dенн▒,0.0,0,,RPXNMLKKRHHFFDS17CA
│╛кQ░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел│╛кQ░╧╝с┤Є╕Ї208л╤1~30╕╣,16.29,жэ,,,1010829,дgжa1л╪кл1иожь1,жaдUдT╝h,дGдQдT╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),иги╧е╬░ї╖╙,┐√╡м▓V╛одg│y,0860113,47.66,0,0,0,ж│,ж│,3800000,79740,йY╣Dенн▒,0.0,0,,SPXNMLKKRHHFFDS27CA
дпкZ░╧,й╨жa(дgжa+л╪кл),░к╢пелдпкZ░╧дпй╛д╗╡є1~30╕╣,95.79,жэ,,,1010830,дgжa2л╪кл1иожь0,е■,дT╝h,│zд╤нэ,жэоaе╬,┐√╡м▓V╛одg│y,0700303,119.7,3,1,2,ж│,╡L,4180000,34921,,0.0,0,,RPPNMLRJRHHFFDS96CA
╗ёдs░╧,дgжa,╖sе╥мq991~1020жa╕╣,49.24,ифеL,,,1010905,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,250000,5077,,0.0,0,,RPQOMLTKRHHFFBS27CA
╗ёдs░╧,й╨жa(дgжa+л╪кл)+иожь,░к╢пел╗ёдs░╧йM╝w╡є31~60╕╣,18.73,жэ,,,1010817,дgжa1л╪кл1иожь1,е|╝h,дQдн╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),игифеL╡n░Oи╞╢╡,игифеL╡n░Oи╞╢╡,0991220,171.78,4,2,2,ж│,ж│,6400000,37257,йY╣Dенн▒,0.0,0,,RPWNMLSLRHHFFBS77CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧лCж~╕ЇдGмq181~210╕╣,11.1,жэ,,,1010805,дgжa1л╪кл1иожь0,е|╝h,дQдE╝h,жэжvдj╝╙(11╝hзtеHдWж│╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0841004,143.16,3,2,2,ж│,ж│,3950000,27591,,0.0,0,,RPTOMLOJIIHFFBS78CA
╗ёдs░╧,й╨жa(дgжa+л╪кл),░к╢пел╗ёдs░╧л╪░ъ╕ЇдTмq361~390╕╣,8.36,жэ,,,1010716,дgжa1л╪кл1иожь0,дT╝h,дGдQдT╝h,д╜┤J(5╝╙зtеHдU╡L╣q▒ш),жэоaе╬,┐√╡м▓V╛одg│y,0860607,113.93,3,2,1,ж│,╡L,2950000,25893,,0.0,0,,RPSOMLNJIIHFFBS58CA
дj╛Ё░╧,дgжa,дЇ╝tмq601~630жa╕╣,9747.34,╣A,д@пы╣A╖~░╧,╣Aкке╬жa,1010806,дgжa3л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,9800000,1005,,0.0,0,,RPVNMLMJIIHFFBS68CA
м№┐@░╧,дgжa,дд╛┬мq4501~4530жa╕╣,1773.0,,пSйw╣A╖~░╧,╣Aкке╬жa,1010817,дgжa1л╪кл0иожь0,,,ифеL,,,,0.0,0,0,0,ж│,╡L,2650000,1495,,0.0,0,,RPRNMLNKRHHFFFS17DA
