¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
´ò¦è¶m,¤g¦a,³\®a¬q1081~1110¦a¸¹,799.32,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1040116,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4338000,5427,,0.0,0,,RPQOMLQKKHKFFAX96CA
°¨¤½¥«,©Ð¦a(¤g¦a+«Øª«),¼ê´ò¿¤°¨¤½É]·s¥Í¸ô113«Ñ31~60¸¹,41.0,¦í,,,1031226,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0660708,118.67,4,1,3,¦³,µL,798900,6732,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPNMLPLKHKFFAX76CA
°¨¤½¥«,¤g¦a,¥|ºû¬q331~360¦a¸¹,898.19,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1031130,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,9780000,10889,,0.0,0,,RPQNMLKKLHKFFAX98CA
°¨¤½¥«,¤g¦a,¯Q®r·s¬q691~720¦a¸¹,1581.29,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1040211,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2360000,1492,,0.0,0,,RPRNMLPLKHKFFAX96CA
°¨¤½¥«,©Ð¦a(¤g¦a+«Øª«),¼ê´ò¿¤°¨¤½É]·s¥Í¸ô31~60¸¹,114.0,°Ó,,,1031228,¤g¦a5«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0250101,100.64,2,1,1,¦³,µL,10030000,99662,,0.0,0,,RPQNMLOJLHKFFAX76DA
°¨¤½¥«,¤g¦a,ªF¿D¬q481~510¦a¸¹,29.53,¦í,,,1040210,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,740000,25059,,0.0,0,,RPRNMLTJLHKFFAX37DA
°¨¤½¥«,¤g¦a,¦w¦v¬q511~540¦a¸¹,1309.25,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1040202,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,9000000,6874,,0.0,0,,RPQNMLLKLHKFFAX56DA
°¨¤½¥«,¤g¦a,¿³®r¬q541~570¦a¸¹,1424.83,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1031230,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4680000,3285,,0.0,0,,RPPNMLQLKHKFFAX86CA
°¨¤½¥«,¤g¦a,¿³¤¯¬q811~840¦a¸¹,1044.96,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1040217,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3420000,3273,,0.0,0,,RPQNMLQLKHKFFAX96CA
°¨¤½¥«,¤g¦a,¤åªF¬q511~540¦a¸¹,277.75,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1040212,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,500000,1800,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPNMLMJLHKFFAX98CA
°¨¤½¥«,¤g¦a,°¨¤½¬q1321~1350¦a¸¹,132.0,°Ó,,,1040210,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,45950000,348106,,0.0,0,,RPRNMLKKLHKFFAX09CA
°¨¤½¥«,©Ð¦a(¤g¦a+«Øª«),¼ê´ò¿¤°¨¤½É]¥ú´_¸ô271~300¸¹,86.06,¦í,,,1031231,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0711221,177.5,2,1,2,¦³,µL,18600000,104789,,0.0,0,,RPTNMLOJLHKFFAX96CA
¥Õ¨F¶m,¤g¦a,´ä¤l¬q421~450¦a¸¹,433.26,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1031230,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1113000,2569,,0.0,0,,RPTNMLPLLHKFFAX27CA
¥Õ¨F¶m,¤g¦a,Âí®ü·s¬q151~180¦a¸¹,1926.18,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1031230,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4660000,2419,,0.0,0,,RPUNMLPLLHKFFAX37CA
°¨¤½¥«,©Ð¦a(¤g¦a+«Øª«),¼ê´ò¿¤°¨¤½É]©¾§µ¸ô77«Ñ1~30¸¹,58.0,¦í,,,1031231,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0620105,71.55,4,2,2,¦³,µL,2400000,33543,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPNMLPJLHKFFAX66CA
´ò¦è¶m,¤g¦a,¹©ÆW·s¬q391~420¦a¸¹,50.43,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1040206,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,152500,3024,,0.0,0,,RPSNMLTJLHKFFAX47DA
°¨¤½¥«,¤g¦a,¿³®r¬q991~1020¦a¸¹,846.4,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1031231,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,22800000,26938,,0.0,0,Åv§Q¤H¦@¤T¤H   §t¥¼¨Ó¿³«Ø¤T¤á¤§©Ð«Î»ù´Ú,RPRNMLKMLHKFFAX76DA
´ò¦è¶m,¤g¦a,¼æÃä·s¬q571~600¦a¸¹,149.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1040202,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,587060,3940,,0.0,0,¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡C,RPRNMLOJLHKFFAX96EA
°¨¤½¥«,¤g¦a,¿³®r¬q151~180¦a¸¹,104.76,,¤@¯ë¹A·~°Ï,¥æ³q¥Î¦a,1040302,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,157140,1500,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQNMLPJLHKFFAX96EA
¥Õ¨F¶m,¤g¦a,«á¼d«n¬q811~840¦a¸¹,603.92,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1040226,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,902000,1494,,0.0,0,,RPSNMLOJLHKFFAX96DA
¥Õ¨F¶m,¤g¦a,´ä¤l¦è¬q121~150¦a¸¹,180.12,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1031231,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,250000,1388,,0.0,0,,RPSNMLKKLHKFFAX56CA
¥Õ¨F¶m,¤g¦a,ÀIÁGÀ¬¬q1~30¦a¸¹,64.16,,­·´º°Ï,¤þºØ«Ø¿v¥Î¦a,1040206,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,33000000,514339,,0.0,0,§t¥¼¿ì«O¦sµn°O¤§«Øª«¡C,RPTNMLNLLHKFFAX07CA
´ò¦è¶m,©Ð¦a(¤g¦a+«Øª«),¼ê´ò¿¤´ò¦è¶m´ò¦è§ø121~150¸¹,142.06,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1031231,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤@¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0690701,77.64,3,1,1,¦³,µL,2000000,25760,,0.0,0,,RPQNMLNLLHKFFAX86DA
°¨¤½¥«,¤g¦a,¿³¤¯¬q301~330¦a¸¹,399.25,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1040224,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2180000,5460,,0.0,0,,RPRNMLNLLHKFFAX96DA
°¨¤½¥«,¤g¦a,¿³¤¯¬q301~330¦a¸¹,780.81,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1040224,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4260000,5456,,0.0,0,,RPSNMLNLLHKFFAX07DA
°¨¤½¥«,¤g¦a,ªF½Ã¬q331~360¦a¸¹,1403.16,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1031230,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,50320000,35862,,0.0,0,Åv§Q¤H¬°7¤H¡A§t¥¼¨Ó¿³«Ø7¤á©Ð«Î»ù´Ú,RPTNMLKMLHKFFAX96DA
°¨¤½¥«,¤g¦a,ÑL¤¤¬q31~60¦a¸¹,33.73,¦í,,,1040130,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1912491,56700,,0.0,0,,RPRNMLQKLHKFFAX27EA
¥Õ¨F¶m,¤g¦a,Á¿¬ü¬q1561~1590¦a¸¹,262.12,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1031231,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,595000,2270,,0.0,0,,RPVNMLPLLHKFFAX47CA
¥Õ¨F¶m,¤g¦a,Á¿¬ü¬q1771~1800¦a¸¹,169.38,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1031231,¤g¦a10«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,500000,2952,,0.0,0,,RPSNMLRLLHKFFAX37CA
´ò¦è¶m,¤g¦a,Àsªù¬q271~300¦a¸¹,226.53,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1040226,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,788000,3479,,0.0,0,,RPSNMLMLLHKFFAX86CA
¥Õ¨F¶m,¤g¦a,«°«e·s¬q391~420¦a¸¹,992.91,,­·´º°Ï,¹Aªª¥Î¦a,1040303,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1200000,1209,,0.0,0,,RPTNMLKKLHKFFAX66CA
°¨¤½¥«,©Ð¦a(¤g¦a+«Øª«),¼ê´ò¿¤°¨¤½É]¥Á¸Îµó36«Ñ1~30¸¹,53.31,¦í,,,1040210,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0840119,110.22999999999999,3,2,2,¦³,µL,3200000,29030,,0.0,0,,RPUNMLKKLHKFFAX76CA
°¨¤½¥«,¤g¦a,ÅK½u¬q571~600¦a¸¹,168.58,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1040210,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,600000,3559,,0.0,0,,RPVNMLKKLHKFFAX86CA
°¨¤½¥«,©Ð¦a(¤g¦a+«Øª«),¼ê´ò¿¤°¨¤½É]¤j¤¯µó31~60¸¹,28.2,°Ó,,,1040204,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0770606,154.47,10,1,5,¦³,µL,2434929,15763,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPNMLLKLHKFFAX98CA
´ò¦è¶m,¤g¦a,¬õÃ¹¬q2341~2370¦a¸¹,330.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1040303,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,400000,1212,,0.0,0,,RPRNMLLKLHKFFAX56CA
°¨¤½¥«,¤g¦a,¤­ºÖ¬q331~360¦a¸¹,31.5,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1040303,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,285862,9075,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPNMLQKLHKFFAX86CA
°¨¤½¥«,¤g¦a,ÅK½u¬q571~600¦a¸¹,136.83,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1040304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,540000,3947,,0.0,0,,RPTNMLMLLHKFFAX96CA
°¨¤½¥«,©Ð¦a(¤g¦a+«Øª«),¼ê´ò¿¤°¨¤½É]ÅK½u§À271~300¸¹,475.42,,¤@¯ë¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1040212,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030113,408.73,8,8,8,¦³,µL,8000000,19573,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPNMLOLLHKFFAX76CA
°¨¤½¥«,¤g¦a,¤å¤Æ¬q391~420¦a¸¹,160.77,¦í,,,1040304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,10680000,66430,,0.0,0,,RPSNMLRKLHKFFAX27CA
°¨¤½¥«,«Øª«,¼ê´ò¿¤°¨¤½É]¦è¤å¿D91~120¸¹,0.0,,,,1040304,¤g¦a0«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040205,428.21,5,3,6,¦³,µL,7120000,16627,,0.0,0,,RPTNMLRKLHKFFAX37CA
°¨¤½¥«,¤g¦a,¤å¤Æ¬q391~420¦a¸¹,133.44,¦í,,,1040304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,9000000,67446,,0.0,0,,RPUNMLRKLHKFFAX47CA
°¨¤½¥«,«Øª«,¼ê´ò¿¤°¨¤½É]¦è¤å¿D91~120¸¹,0.0,,,,1040304,¤g¦a0«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040205,379.23,5,3,6,¦³,µL,6000000,15822,,0.0,0,,RPVNMLRKLHKFFAX57CA
°¨¤½¥«,¤g¦a,¦w¦v¬q901~930¦a¸¹,1339.49,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1040130,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,19450000,14520,,0.0,0,,RPQNMLTKLHKFFAX27CA
°¨¤½¥«,¤g¦a,ªF¿D¬q1051~1080¦a¸¹,6.39,¦í,,,1040205,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,220775,34550,,0.0,0,¦V¬F©²¾÷Ãö©ÓÁÊ¤§®×¥ó¡CÅv§Q¤H¬°2¤H,RPPNMLOKMHKFFAX86DA
¦èÀ¬¶m,¤g¦a,¾îÁG¬q601~630¦a¸¹,708.0,,­·´º°Ï,¹Aªª¥Î¦a,1040302,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1520000,2147,,0.0,0,,RPPNMLMKLHKFFAX56DA
°¨¤½¥«,©Ð¦a(¤g¦a+«Øª«),¼ê´ò¿¤°¨¤½É]¥ú´_¸ô175«Ñ1~30¸¹,101.0,¦í,,,1040227,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤@¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0550601,73.26,4,2,2,¦³,µL,4980000,67977,,0.0,0,,RPPNMLNKLHKFFAX66DA
¦èÀ¬¶m,¤g¦a,¤ºÎP¤@¬q151~180¦a¸¹,1477.87,,´ËªL°Ï,¹Aªª¥Î¦a,1040105,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2682300,1815,,0.0,0,,RPUNMLTKLHKFFAX67CA
°¨¤½¥«,©Ð¦a(¤g¦a+«Øª«),¼ê´ò¿¤°¨¤½É]¤T¦h¸ô331~360¸¹,30.6,¦í,,,1031231,¤g¦a2«Øª«1¨®¦ì0,¤Q¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0950710,188.19,3,1,2,¦³,¦³,4880000,25931,,0.0,0,,RPPNMLRLLHKFFAX07CA
°¨¤½¥«,¤g¦a,¥|ºû¬q181~210¦a¸¹,188.11,,¤@¯ë¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1031231,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,10600000,56350,,0.0,0,¹AÅÜ«Ø±M®×®Ö­ãÅÜ§ó°_³y¤H,¥æ©öÁ`»ù¥]¬A¥¼¿³«Ø©Ð«Î«Ø¿v¶O¥Î¡C,RPPNMLRJMHKFFAX96CA
¥Õ¨F¶m,¤g¦a,«á¼d¬q1141~1170¦a¸¹,461.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1031230,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1255000,2722,,0.0,0,,RPRNMLPLLHKFFAX07CA
°¨¤½¥«,¤g¦a,ÅK½u¬q301~330¦a¸¹,1792.57,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1031125,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6300000,3515,,0.0,0,,RPVNMLMLLHKFFAX17CA
°¨¤½¥«,©Ð¦a(¤g¦a+«Øª«),¼ê´ò¿¤°¨¤½É]Âû¥À¶õ91~120¸¹,109.24,,¤@¯ë¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1040304,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤@¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0280101,48.0,3,1,1,¦³,µL,264000,5500,,0.0,0,,RPQNMLQKLHKFFAX96CA
°¨¤½¥«,©Ð¦a(¤g¦a+«Øª«),¼ê´ò¿¤°¨¤½É]ÅK½u§À31~60¸¹,317.06,,¤@¯ë¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1040121,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤@¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0670701,110.57,4,1,1,¦³,µL,1500000,13566,,0.0,0,¿Ë¤Í¶¡¤§¥æ©ö¡C,RPTNMLQKLHKFFAX37DA
°¨¤½¥«,¤g¦a,ªF½Ã¬q1501~1530¦a¸¹,258.89,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1031230,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,13100000,50601,,0.0,0,ÅÜ§ó°_³y¤H,§t¥¼¨Ó¿³«Ø©Ð«Î¤§¶O¥Î¡CÅv§Q¤H¼Æ¢±¤H,RPQNMLRKLHKFFAX17DA
´ò¦è¶m,¤g¦a,¹©ÆW·s¬q391~420¦a¸¹,266.7,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1040206,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,806700,3025,,0.0,0,,RPPNMLMLLHKFFAX66DA
´ò¦è¶m,¤g¦a,³\®a¬q31~60¦a¸¹,1605.92,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1040212,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4850000,3020,,0.0,0,,RPQNMLMLLHKFFAX76DA
´ò¦è¶m,¤g¦a,¦¨¥\«n¬q1321~1350¦a¸¹,1040.17,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1031231,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,31590000,30370,,0.0,0,Åv§Q¤H¦@¥|¤H   §t¥¼¨Ó¿³«Ø¥|¤á©Ð«Î¤§»ù®æ,RPPOMLRJMHKFFAX17DA
°¨¤½¥«,¤g¦a,®ü³ö¬q541~570¦a¸¹,7.26,¦í,,,1040311,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,87800,12094,,0.0,0,,RPWNMLRKLHKFFAX77DA
°¨¤½¥«,¤g¦a,¤s¤ôªF¬q661~690¦a¸¹,446.41,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1040304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2300000,5152,,0.0,0,,RPPNMLRKLHKFFAX07DA
°¨¤½¥«,©Ð¦a(¤g¦a+«Øª«),¼ê´ò¿¤°¨¤½É]ÂêºÞ´ä61~90¸¹,135.64,¦í,,,1040127,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1011214,235.42,5,1,5,¦³,µL,7200000,30584,,0.0,0,,RPUNMLQKLHKFFAX37CA
°¨¤½¥«,¤g¦a,¥|ºû¬q181~210¦a¸¹,186.84,,¤@¯ë¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1031231,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,10700000,57268,,0.0,0,¹AÅÜ«Ø±M®×®Ö­ãÅÜ§ó°_³y¤H,¥æ©öÁ`»ù¥]¬A¥¼¿³«Ø©Ð«Î«Ø¿v¶O¥Î¡C,RPQNMLRJMHKFFAX07CA
°¨¤½¥«,©Ð¦a(¤g¦a+«Øª«),¼ê´ò¿¤°¨¤½É]´Â¶§¸ô61~90¸¹,26.64,¦í,,,1040303,¤g¦a4«Øª«1¨®¦ì0,¤G¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830509,149.68,3,2,2,¦³,µL,4220000,28193,,0.0,0,,RPWNMLMLLHKFFAX27CA
°¨¤½¥«,¤g¦a,¦w¦v¬q1711~1740¦a¸¹,1111.42,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1040312,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4500000,4049,,0.0,0,,RPRNMLTKLHKFFAX37CA
°¨¤½¥«,¤g¦a,¤å¤Æ¬q331~360¦a¸¹,34.81,¦í,,,1031231,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,696168,19999,,0.0,0,,RPTNMLTKLHKFFAX57CA
°¨¤½¥«,©Ð¦a(¤g¦a+«Øª«),¼ê´ò¿¤°¨¤½É]«H¸q¸ô31~60¸¹,68.0,¦í,,,1031231,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0780706,170.8,4,1,3,¦³,µL,8800000,51522,,0.0,0,,RPPNMLNLLHKFFAX76DA
°¨¤½¥«,¤g¦a,¤­ºÖ¬q931~960¦a¸¹,285.11,¹A,,,1040304,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1709093,5995,,0.0,0,Åv§Q¤Hµ¥7¤H¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPNMLKLLHKFFAX09DA
°¨¤½¥«,¤g¦a,°ê¦v¬q361~390¦a¸¹,1363.51,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1040313,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3000000,2200,,0.0,0,,RPSNMLTKLHKFFAX47CA
´ò¦è¶m,¤g¦a,ªL§ë«n¬q1051~1080¦a¸¹,1257.03,,,,1040224,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3750000,2983,,0.0,0,,RPTNMLOJMHKFFAX07CA
¤C¬ü¶m,¤g¦a,¤C¬ü¤G¬q751~780¦a¸¹,996.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1040316,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3615000,3630,,0.0,0,,RPRNMLMLLHKFFAX86DA
°¨¤½¥«,¤g¦a,¤­¼wªF¬q541~570¦a¸¹,758.3,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1040311,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5700000,7517,,0.0,0,,RPRNMLOLLHKFFAX07DA
